PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	da Silva, Katia Emidio; Martins, Sebastiao Venancio; Alvares Soares Ribeiro, Carlos Antonio; Santos, Nerilson Terra; de Azevedo, Celso Paulo; de Almeida Matos, Francisca Dionizia; do Amaral, Ieda Leao								Floristic composition and similarity of 15 hectares in Central Amazon, Brazil								REVISTA DE BIOLOGIA TROPICAL				59	4			1927	1938					DEC 2011	2011	The Amazon region is one of the most diverse areas in the world. Research on high tropical forest diversity brings up relevant contributions to understand the mechanisms that result and support such diversity. In the present study we describe the species composition and diversity of 15 one-ha plots in the Amazonian terra firme dense forest in Brazil, and compare the floristic similarity of these plots with other nine one-ha plots. The 15 plots studied were randomly selected from permanent plots at the Embrapa Experimental site, Amazonas State in 2005. The diversity was analysed by using species richness and Shannon's index, and by applying the Sorensen's index for similarity and unweighted pair-group average (UPGMA) as clustering method. Mantel test was performed to study whether the differences in species composition between sites could be explained by the geographic distance between them. Overall, we identified 8 771 individuals, 264 species and 51 plant families. Most of the species were concentrated in few families and few had large number of individuals. Families presenting the highest species richness were Fabaceae (Faboideae: 22spp., Mimosoideae: 22spp.), Sapotaceae: 22spp., Lecythidaceae: 15 and Lauraceae: 13. Burseraceae had the largest number of individuals with 11.8% of the total. The ten most abundant species were: Protium hebetatum ( I 037 individuals), Eschweilera coriacea (471), Licania oblongifolia (310), Pouteria minima (293), Ocotea cernua (258), Scleronema micranthum (197), Eschweilera collina (176), Licania apelata (172), Naucleopsis caloneura (170) and Psidium araca (152), which represented 36.5% of all individuals. Approximately 49% of species had up to ten individuals and 13% appeared only once in all sampled plots, showing a large occurrence of rare species. Our study area is on a forest presenting a high tree species diversity with Shannon's diversity index of 4.49. The dendrogram showed two groups of plots with low similarity between them (less than 0.25), and the closer the plots were one to another, more similar in species composition (Mantel R=0.3527, p<0.01). The 15 plots in our study area share more than 50% of their species composition and represent the group of plots that have the shortest distance between each other. Overall, our results highlight the high local and regional heterogeneity of environments in terra firme forests, and the high occurrence of rare species, which should be considered in management and conservation programs in the Amazon rainforest, in order to maintain its structure on the long run. Rev. Biol. Trop. 59(4): 1927-1938. Epub 2011 December 01.		[da Silva, Katia Emidio] Embrapa Amazonia Ocidental, Brazilian Agr Res Corp, BR-69010970 Manaus, Amazonas, Brazil; [Martins, Sebastiao Venancio; Alvares Soares Ribeiro, Carlos Antonio] Univ Fed Vicosa, Forestry Engn Dept, BR-36570000 Vicosa, MG, Brazil; [Santos, Nerilson Terra] Univ Fed Vicosa, Dept Stat, BR-36570000 Vicosa, MG, Brazil; [de Almeida Matos, Francisca Dionizia; do Amaral, Ieda Leao] INPA CPBO, Inst Nacl Pesquisas Amazonia, BR-69060001 Manaus, Amazonas, Brazil; [da Silva, Katia Emidio] Embrapa Amazonia Ocidental, Brazilian Agr Res Corp, Rodovia AM010,POB 319, BR-69010970 Manaus, Amazonas, Brazil								13							Biology	WOS:000298768500040		
J	Danquah, Jones Abrefa; Appiah, Mark; Ari, Pappinen								Comparison of post-fire planted and natural dry semi-deciduous forest communities in Ghana								AFRICAN JOURNAL OF AGRICULTURAL RESEARCH				6	23			5266	5277					OCT 19 2011	2011	The planting of mixed indigenous tree species for reforestation has gained attention in conservation biology, because they allow the recruitment of other woody species to a site. This study compared the differences in tree species diversity, structure, and composition between secondary dry semi-deciduous forests on two previously burned sites; one site had been planted ten-years prior with mixed mahogany species, while the other naturally regenerated after the fire. Density, dominance, frequency and importance value index (IVI) as well as family important values index (FIV) were computed to evaluate the floristic composition. A variety of diversity measures were also employed to examine heterogeneity in each forest type. For both sites, the most abundant diameter-class was 5-10 cm and the most abundant height-class was 1- 10 m. The study recorded significant differences between the two sites with respect to nearly all the indices of species diversity (Simpson, P = 0.037; Shannon, P = 0.003 and species richness, P = 0.003) employed, with the exception of Pielou's index of evenness (P = 0.06). The planted site recorded highest values for all the measures of species diversity. However, Sorensen's similarity index between planted and natural regeneration sites was 0.703. Seventeen and five species respectively were found to be solely associated with the planted and natural regeneration sites. At both sites the four most dominant and abundant tree species which recorded highest importance value index (IVI) were Ficus exasperate, Terminalia superba, Morida lucida, and Antiaris toxicaria. The greatest family importance values (FVI) for both sites were for Moraceae and Fabaceae, especially its sub-family Mimosaceae. The paper concludes that, use of mixed indigenous tree species in restoration facilitate the recruitment of a diverse group of other native tree species.		[Danquah, Jones Abrefa; Ari, Pappinen] Univ Eastern Finland, Sch Forest Sci, Fac Sci & Forestry, FIN-80101 Joensuu, Finland; [Appiah, Mark] Univ Helsinki, Viikki Trop Resources Inst, FIN-00014 Helsinki, Finland; [Danquah, Jones Abrefa] Univ Eastern Finland, Sch Forest Sci, Fac Sci & Forestry, POB 111, FIN-80101 Joensuu, Finland								2							Agriculture, Multidisciplinary	WOS:000298504300011		
J	Dainou, Kasso; Bauduin, Aline; Bourland, Nils; Gillet, Jean-Francois; Feteke, Fousseni; Doucet, Jean-Louis								Soil seed bank characteristics in Cameroonian rainforests and implications for post-logging forest recovery								ECOLOGICAL ENGINEERING				37	10			1499	1506		10.1016/j.ecoleng.2011.05.004			OCT 2011	2011	The soil seed bank is considered as an important component for resilience of climacic vegetation. Whereas several related studies have been conducted in Asian, American and some African tropical forests, no investigation has ever been conducted in Central African rainforests, especially in logged forests where the soil seed bank could contribute to regeneration of timber of trees species. We studied the soil seed bank characteristics in relation to the standing vegetation in three Cameroonian forest zones with different disturbance regimes. There was no significant difference between sites in terms of density of the seed bank; the average mean density was 87.6 seeds m(-2). But dissimilarities of the floristic compositions between sites were quite high. Overall, seeds came from 43 species including three commercial tree species. Whereas the seedlings emerging from soil samples mostly came from weedy and short-lived pioneer species, climax species predominated in the extant vegetation, leading to a very weak similarity between soil seed flora and the surrounding vegetation: Sorensen's index ranged from 3.5 to 7.6%. Canopy openness could significantly affect the species richness of soil seed stocks but not the seed density. These results show that the soil seed bank contribution to the resilience of mature tropical forests is low. In particular, very few timber tree species could benefit from soil seed stocks for their regeneration. Therefore, the development of enrichment techniques including use of the soil seed bank as a source of tree regeneration in such a context would be irrelevant. (C) 2011 Elsevier B.V. All rights reserved.		[Dainou, Kasso; Bauduin, Aline; Bourland, Nils; Gillet, Jean-Francois; Feteke, Fousseni; Doucet, Jean-Louis] Univ Liege, Unit Forest & Nat Management, Lab Trop & Subtrop Forestry, B-5030 Gembloux, Belgium; [Feteke, Fousseni] Pallisco SARL, Douala, Cameroon; [Dainou, Kasso] Univ Liege, Unit Forest & Nat Management, Lab Trop & Subtrop Forestry, 2 Passage Deportes, B-5030 Gembloux, Belgium								40							Ecology; Engineering, Environmental; Environmental Sciences	WOS:000293727700008		
J	Martinez, Gustavo J.; Lujan, Maria C.								Medicinal plants used for traditional veterinary in the Sierras de Cordoba (Argentina): An ethnobotanical comparison with human medicinal uses								JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE				7						23	10.1186/1746-4269-7-23			AUG 4 2011	2011	Background: This is a first description of the main ethnoveterinary features of the peasants in the Sierras de Cordoba. The aim of this study was to analyze the use of medicinal plants and other traditional therapeutic practices for healing domestic animals and cattle. Our particular goals were to: characterize veterinary ethnobotanical knowledge considering age, gender and role of the specialists; interpret the cultural features of the traditional local veterinary medicine and plant uses associated to it; compare the plants used in traditional veterinary medicine, with those used in human medicine in the same region. Methods: Fieldwork was carried out as part of an ethnobotanic regional study where 64 informants were interviewed regarding medicinal plants used in veterinary medicine throughout 2001-2010. Based participant observation and open and semi-structured interviews we obtained information on the traditional practices of diagnosis and healing, focusing on the veterinary uses given to plants (part of the plant used, method of preparation and administration). Plants speciemens were collected with the informants and their vernacular and scientific names were registered in a database. Non-parametric statistic was used to evaluate differences in medicinal plant knowledge, use, and valorization by local people. A comparison between traditional veterinary medicine and previous human medicine studies developed in the region was performed by analyzing the percentages of common species and uses, and by considering Sorensen's Similarity Index. Results: A total of 127 medicinal uses were registered, corresponding to 70 species of plants belonging to 39 botanic families. Veterinary ethnobotanical knowledge was specialized, restricted, in general, to cattle breeders (mainly men) and to a less degree to healers, and was independent of the age of the interviewees. Native plants were mostly used as skin cicatrizants, disinfectants or for treating digestive disorders. Together with a vast repertoire of plant pharmacopoeia, the therapies also involve religious or ritualistic practices and other popular remedies that evidence the influence of traditional Hispanic-European knowledge. Although the traditional veterinary knowledge seems to be similar or else is inlcuded in the local human ethnomedicine, sharing a common group of plants, it has distinct traits originated by a constant assessment of new applications specifically destined to the treatment of animals. Conclusions: Veterinary medicine is a fountain of relevant vernacular knowledge, a permanent source for testing new applications with valuable ethnobotanical interest. Knowledge on medicinal applications of native plants will allow future validations and tests for new homeopathic or phytotherapeutic preparations.		[Martinez, Gustavo J.] Univ Nacl Cordoba, Conicet Museo Antropol, RA-5000 Cordoba, Argentina; [Lujan, Maria C.] Univ Nacl Cordoba, Fac Ciencias Quim, Inst Multidisciplinario Biol Vegetal IMBIV CONICE, RA-5000 Cordoba, Argentina; [Martinez, Gustavo J.] Univ Nacl Cordoba, Conicet Museo Antropol, Hipolito Irigoyen 174, RA-5000 Cordoba, Argentina								38							Biodiversity Conservation; Plant Sciences; Pharmacology & Pharmacy	WOS:000294499700001		
J	Gomes Souto, Marco Antonio; Torres Boeger, Maria Regina								STRUCTURE AND COMPOSITION OF THE REGENERATION STRATUM AND ASSOCIATED VEGETATION OF DIFFERENT SUCCESSION STAGES IN EAST OF PARANA STATE								CIENCIA FLORESTAL				21	3			393	407					JUL-SEP 2011	2011	In recent decades, the human activities caused the overall decline in biodiversity and, to understand the impacts on plant communities, it is necessary to analyze the regenerative potential of the forest. Studies on the floristic composition and the structure of the guild of seedlings in different succession stages and historical conditions can describe the patterns of species replacement and help understand the forest dynamics. Thus, the objective of this study was to compare floristic and structural layer of the regeneration and associated vegetation in two succession stages of two areas with different historical uses located in the city of Campina Grande do Sul, in Parana state. Seedlings were collected in two fragments of the secondary forest at the initial and at the intermediate stages, with historical use of clear and selective cuts, respectively. One-hundred and six plots of 0,16 m(2) were delimited and all individual plants with up to 10 - 50 cm high were collected, identified, quantified and divided into two groups: seedlings of tree species and species associated for the phytosociological analysis. The species were also classified according to their habits, dispersion mode and succession stages and the floristic similarity between areas was established by Sorensen's, Bray & Curtis' and Morisita-Horn's indices. The analysis suggests a possible influence of historical use and the successional stages of regeneration and the associated vegetation. The analysis of similarity indicates a gradient of regeneration, in which the intermediate stage of the clear cut area is similar to the early stage of the selective cutting area.		[Torres Boeger, Maria Regina] Univ Fed Parana, Setor Ciencias Biol, Dept Bot, BR-81970990 Curitiba, Parana, Brazil; [Gomes Souto, Marco Antonio] Rua Augusto Marques 1637, BR-14400480 Franca, SP, Brazil								2							Plant Sciences; Forestry	WOS:000297644400001		
J	Concenco, G.; Salton, J. C.; Secretti, M. L.; Mendes, P. B.; Brevilieri, R. C.; Galon, L.								EFFECT OF LONG-TERM AGRICULTURAL MANAGEMENT SYSTEMS ON OCCURRENCE AND COMPOSITION OF WEED SPECIES								PLANTA DANINHA				29	3			515	522		10.1590/S0100-83582011000300005			JUL-SEP 2011	2011	This study aims to assess the composition of weed communities as a function of distinct selection factors, at neighboring areas submitted to distinct soil management and diverse use for sixteen years. Four areas submitted to distinct managements (conventional tillage system; no-till system; integration crop/livestock and continuous livestock) were sampled in relation to the occurrence and severity of weed species by the beginning of the planting season, being estimated the relative abundance, relative frequency and relative dominance of each weed species under each area, as well as the Importance Value Index for each species. Areas were also compared by the Sorensen's similarity coefficient. Areas where pasture and grazing were never present, exhibited a number of seedlings of weed species 250% higher than areas periodically or continuously under grazing, while the area of soil covered by weeds was 87% superior at the conventional tillage system in relation to the average of the other treatments. Grass weeds were the most important at the conventional tillage area while broadleaved weeds where more important at the no-till area, probably due also to herbicide selection factors. Under crop/livestock integration there may be the need to care about controlling seedlings of the forage species inside grain crops in succession.		[Concenco, G.] Embrapa Western Agr CPAO, Dourados, MS, Brazil; [Salton, J. C.; Secretti, M. L.; Mendes, P. B.] Embrapa CPAO, Dourados, MS, Brazil; [Secretti, M. L.] Univ Estadual Mato Grosso do Sul UEMS, Mato Grosso, MS, Brazil; [Mendes, P. B.] Ctr Univ Grande Dourados UNIGRAN, Dourados, MS, Brazil; [Brevilieri, R. C.] Univ Estadual Mato Grosso do Sul, Dourados, MS, Brazil; [Galon, L.] Univ Fed Pampa UNIPAMPA, Itaqui, RS, Brazil; [Concenco, G.] Embrapa Western Agr CPAO, Dourados, MS, Brazil								7							Plant Sciences	WOS:000296064900005		
J	Bhat, P. Rama; Kaveriappa, K. M.								Rhizoplane mycoflora of some species of Myristicaceae of the Western Ghats, India								TROPICAL ECOLOGY				52	2			163	175					MAY 2011	2011	Rhizoplane mycoflora of Gymnacranthera farquhariana, Knema attenuata, Myristica dactyloides, M. fatua var. magnifica and M. malabarica was studied by root washing and root plating methods. The root samples along with adhering soil were collected from the rhizosphere regions of each tree species in three seasons - summer, monsoon and post-monsoon - - over a period of two years from the forests of Gersoppa, Uttara Kannada district of Karnataka. Soil physico-chemical properties, including moisture, temperature, pH, electrical conductivity, and organic matter and total N, P, K, Ca, Cu, Fe, Mn, Mg, Na and Zn content, were also analyzed. A total of 37 species of fungi were isolated from the rhizoplane region of five tree species. Sorensen's index showed the similarity between the mycoflora of rhizoplane regions to range from 34.6 to 54.6 %. Among the five tree species, a maximum of 24 fungal species were isolated from the rhizoplane of K attenuata and M. fatua var. magnifica, followed by 22 species in M. dactyloides and M malabarica, and 20 species in G. farquhariana. Nine species were common to the rhizoplane of all the five tree species and nine species were observed in the rhizoplane of only one of the five tree species. The maximum number of fungal species was recorded during monsoon in all plant species and the minimum during post-monsoon and summer. The physico-chemical properties of the rhizosphere soil differed among plant species in different seasons. The dominant genera in terms of number of fungal species were Penicillium and Aspergillus. The rhizoplane fungal population for each plant species in different seasons was correlated with physico-chemical properties of respective seasons, and found that it was significant in some of the seasons or for some parameters only.		[Bhat, P. Rama] Alvas Coll, Post Grad Dept Biotechnol, Moodbidri 574227, Karnataka, India; [Kaveriappa, K. M.] Mangalore Univ, Dept Appl Bot, Mangalagangothri 574199, Karnataka, India; [Bhat, P. Rama] Alvas Coll, Post Grad Dept Biotechnol, Moodbidri 574227, Karnataka, India								2							Ecology	WOS:000288637900003		
J	Costa Lima, Pedro Glecio; Coelho-Ferreira, Marlia; Oliveira, Regina								Medicinal plants at fairs and public markets of the Sustainable Forest District of BR-163, Para state, Brazil								ACTA BOTANICA BRASILICA				25	2			422	434		10.1590/S0102-33062011000200018			APR-JUN 2011	2011	(Medicinal plants at fairs and public markets of the Sustainable Forest District of BR-163, Para state, Brazil). Medicinal plants are non-timber forest products with great potential in the Sustainable Forest District of BR-163. In order to understand the productive chain from extractive medicinal plants marketed at emporiums, fairs and public markets of districts of this area, semi-structured interviews with 20 vendors of medicinal plants were carried out. Species richness was estimated by Bootstrap and similarity among the districts studied was analyzed by Sorensen's Index. 46 medicinal plants belonging to 42 genera and 21 botanical families were identified. Fabaceae, Anacardiaceae and Bignoniaceae were the most representative botanical families. The expected richness for the sample was 50 species and additional collecting would increase by at least four items the general list of richness. Santarem, Itaituba and Altamira share a larger number of species and the first is shown to be a diversified center of medicinal products, presenting the largest number of exclusive occurrences (14). The fairs and public markets are an important link of this distribution system, and should be included in government actions concerning public policies for health.		[Costa Lima, Pedro Glecio; Coelho-Ferreira, Marlia; Oliveira, Regina] Museu Paraense Emilio Goeldi, Belem, Para, Brazil; [Costa Lima, Pedro Glecio] Museu Paraense Emilio Goeldi, Campus Pesquisa, Belem, Para, Brazil								17							Plant Sciences	WOS:000294580700018		
J	Messina, Giuseppina; Montesanto, Giuseppe; Pezzino, Elisa; Caruso, Domenico; Lombardo, Bianca M.								Diversity of terrestrial isopods in a protected area characterized by salty coastal ponds (Vendicari, Sicily)								JOURNAL OF NATURAL HISTORY				45	35-36			2145	2158		10.1080/00222933.2011.587899			2011	2011	The diversity of Oniscidean isopods was studied in Vendicari, a protected area in southeastern Sicily characterized by salty ponds separated from the sea by narrow bands of land. Samples were collected in pitfall traps placed in transects from the coastline to the ponds and from the ponds inland. Twenty-three species were identified, only seven of which were present at all sampling sites. Shannon's diversity and Pielou's evenness indices revealed higher values in the spring and autumn; activity indices were also calculated for each species for all months of the year. Similarity among sampling sites was evaluated qualitatively with Jaccard's index and quantitatively with Sorensen's index. The ponds seem to play the same role as the seacoasts regarding species zonation.		[Messina, Giuseppina; Montesanto, Giuseppe; Pezzino, Elisa; Caruso, Domenico; Lombardo, Bianca M.] Univ Catania, Dipartimento Biol Marcello La Greca, Catania, Italy; [Lombardo, Bianca M.] Univ Catania, Dipartimento Biol Marcello La Greca, Catania, Italy								31							Biodiversity Conservation; Ecology; Zoology	WOS:000292822200001		
J	Kwiatkowska-Falinska, Anna J.; Panufnik-Medrzycka, Dorota; Wodkiewicz, Maciej; Sondej, Izabela; Jaroszewicz, Bogdan								THE EFFECTS OF DIFFERENT TYPES OF WOODSTAND DISTURBANCE ON THE PERSISTENCE OF SOIL SEED BANKS								ACTA SOCIETATIS BOTANICORUM POLONIAE				80	2			149	157		10.5586/asbp.2011.025			2011	2011	The research was conducted on four patches of thermophilous oak wood in Bialowieza Primeval Forest: A - with a woodstand: oak + approx. 30-year-old hornbeam + hornbeam brushwood; B with a hornbeam stand formed by natural seed fall after logging (ca. 1920) oaks; C after logging oaks and replanted (ca. 1965) with pine and oak; D with a natural low-density oak stand. Species composition and seed bank density were estimated using the seedling emergence method. Seedling emergence was observed over two vegetation seasons. Research demonstrated that: 1) the species abundance of the seed banks depends on canopy cover (A, B approx. 50 species; C, D approx. 70 species); 2) the floristical similarity (Sorensen's index) of the seed bank and ground vegetation is higher in the undisturbed patch D (0.50) than in disturbed patches (0.30-0.35); 3) species diversity in plots A, B, C, D (H'=12.5; 13.4; 15.5; 16.9) and seed bank density per m(2) (432.5; 958.0; 1486.5; 2268.0) are negatively correlated with the degree of patch shading; 4) the average weight of diaspores in the seed banks of shady plots is lower (A, B approx. 0.003 g) than that of sunny plots (C, D approx. 0.08 g); 5) the share of long-lived diaspores increases in patches after logging.		[Kwiatkowska-Falinska, Anna J.; Jaroszewicz, Bogdan] Univ Warsaw, Fac Biol, Inst Bot, Bialowieza Geobot Stn, PL-17230 Bialowieza, Poland; [Panufnik-Medrzycka, Dorota; Wodkiewicz, Maciej] Univ Warsaw, Fac Biol, Inst Bot, Dept Plant Ecol & Nat Protect, PL-00478 Warsaw, Poland; [Sondej, Izabela] Univ Szczecin, Dept Anat & Vertebrate Zool, PL-71415 Szczecin, Poland; [Kwiatkowska-Falinska, Anna J.] Univ Warsaw, Fac Biol, Inst Bot, Bialowieza Geobot Stn, Sportowa 19, PL-17230 Bialowieza, Poland								8							Plant Sciences	WOS:000292493600007		
J	Hu, DianMing; Cai, Lei; Chen, Hang; Bahkali, Ali Hassan; Hyde, Kevin D.								Fungal diversity on submerged wood in a tropical stream and an artificial lake								BIODIVERSITY AND CONSERVATION				19	13			3799	3808		10.1007/s10531-010-9927-5			DEC 2010	2010	Two collections of submerged wood were made from the Mushroom Research Centre in northern Thailand. One collection comprising 100 samples was made from an artificial lake, which had been made by damming a stream running through a secondary forest. The other collection comprising 90 samples was made from an adjacent non dammed shallow stream running through a similar forest. A total of 68 fungal taxa were recorded during the study and the Shannon-Weiner index (H') was applied to evaluate the diversities of freshwater fungi. Sorensen's index (S') was calculated to evaluate the similarity of different fungal communities. The variation of freshwater fungi on submerged wood between lentic and lotic habitat is discussed and compared with previous studies. A dramatic decrease in species richness and diversity, with significantly changed species composition were observed in the artificial lake as compared to the non dammed stream.		[Cai, Lei] Chinese Acad Sci, Key Lab Systemat Mycol & Lichenol, Inst Microbiol, Beijing 100190, Peoples R China; [Hu, DianMing; Chen, Hang; Hyde, Kevin D.] Chinese Acad Forestry, Int Fungal Res & Dev Ctr, Res Inst Resource Insects, Kunming 650224, Peoples R China; [Hu, DianMing] Gannan Normal Univ, Sch Chem & Life Sci, Ganzhou 341000, Peoples R China; [Bahkali, Ali Hassan; Hyde, Kevin D.] King Saud Univ, Coll Sci, Dept Bot & Microbiol, Riyadh 11451, Saudi Arabia; [Hyde, Kevin D.] Mae Fah Luang Univ, Sch Sci, Chiang Rai, Thailand; [Cai, Lei] Chinese Acad Sci, Key Lab Systemat Mycol & Lichenol, Inst Microbiol, 10 N 4th Ring Rd W, Beijing 100190, Peoples R China								33							Biodiversity Conservation; Ecology; Environmental Sciences	WOS:000284063100010		
J	Li, Xiaoshuang; Liu, Wenyao; Tang, Cindy Q.								The role of the soil seed and seedling bank in the regeneration of diverse plant communities in the subtropical Ailao Mountains, Southwest China								ECOLOGICAL RESEARCH				25	6			1171	1182		10.1007/s11284-010-0742-y			NOV 2010	2010	We compared species composition and diversity of the soil seed and seedling banks in three secondary vegetation types (shrubland, Populus bonatii forest, Lithocarpus regrowth forest) and a primary old-growth forest in the subtropical Ailao Mountains of southwestern China to clarify the importance of seed and seedling banks for forest dynamics. The average species richness was the highest in soil samples from the shrubland (26.80 +/- A 1.98), and the lowest from the primary forest (9.93 +/- A 0.50). The density of germinable tree seeds increased from the secondary vegetation to the primary forest, and the density of shrub, forb, and graminoid seeds decreased significantly. The most abundant seedlings recorded in soil samples were light-demanding species in the shrubland and Populus bonatii forest. For ground flora, the number of shrub seedlings strongly decreased with the increase in stand age, and shade-tolerant tree seedlings tended to increase. The species similarity between the seed bank and the aboveground vegetation in all sites was low (Sorensen's index = 0.11-0.33), however, the shrubland had higher similarity compared with the other three plant communities. In the primary forest, light-demanding woody species dominated in soil seed banks, while shade-tolerant species dominated in the overstory and the forest floor. In the primary forest, seedlings of dominant tree species were rare in the understory, and no seeds of the dominant species were found in the soil. Results indicated that the early stages of vegetation recovery should take into account the possibility of recovering soil seed bank processes. However, colonization and establishment of tree seedlings will be difficult once a primary forest is destroyed.		[Li, Xiaoshuang; Liu, Wenyao] Chinese Acad Sci, Key Lab Trop Forest Ecol, Xishuangbanna Trop Bot Garden, Kunming 650223, Peoples R China; [Li, Xiaoshuang] Chinese Acad Sci, Grad Sch, Beijing 100039, Peoples R China; [Liu, Wenyao] Curtin Univ Technol, Sch Environm Biol, Perth, WA 6845, Australia; [Tang, Cindy Q.] Yunnan Univ, Inst Ecol & Geobot, Kunming 650091, Peoples R China; [Liu, Wenyao] Chinese Acad Sci, Key Lab Trop Forest Ecol, Xishuangbanna Trop Bot Garden, Kunming 650223, Peoples R China								12							Ecology	WOS:000284422200013		
J	Kharwar, Ravindra N.; Gond, Surendra K.; Kumar, Anuj; Mishra, Ashish								A comparative study of endophytic and epiphytic fungal association with leaf of Eucalyptus citriodora Hook., and their antimicrobial activity								WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY				26	11			1941	1948		10.1007/s11274-010-0374-y			NOV 2010	2010	Eucalyptus citriodora Hook, is frequently cultivated tree in India for its wood and medicinal usages. The endophytic and epiphytic fungi were estimated from healthy leaves of E. citriodora growing in the premise of Banaras Hindu University, Varanasi, India. A total of 33 fungal species were isolated from leaf segments. Of 33 taxa, 20 were recorded as endophytes, while 22 as epiphytes. Nine, out of 33 species were found to be common in leaf tissues and surfaces (Alternaria alternata, Aspergillus fumigatus, A. terreus, Cladosporium cladosporioides, Drechslera rostrata, Humicola grisea, Nigrospora oryzae, Penicillium cristata, and Pestalotia sp.). Out of 478 fungal isolates, 279 were epiphytic while only 199 were endophytic. Most isolates were anamorphic filamentous fungi which often don't produce sexual spores. The Sorensen's index of similarity between endophytes and epiphytes (leaf surface colonizers) was found to be at 0.300. Diversity index of fungal species was higher in endophytes than epiphytes. The frequency of colonization differs greatly in both myco-populations. Cladosporium cladosporioides (26%) was dominant species on leaf surfaces while Botrytis cinerea (10.5%) was dominant in leaf tissues. Out of 16 endophytic isolates evaluated for antagonistic test, 8 (50%) gave the antagonistic activity against variety of fungi representing pathogens to both humans and plants.		[Kharwar, Ravindra N.; Gond, Surendra K.; Kumar, Anuj; Mishra, Ashish] BHU, Dept Bot, Mycopathol & Microbial Technol Lab, Varanasi 221005, Uttar Pradesh, India; [Kharwar, Ravindra N.] BHU, Dept Bot, Mycopathol & Microbial Technol Lab, Varanasi 221005, Uttar Pradesh, India								53							Biotechnology & Applied Microbiology	WOS:000282507400002		
J	Ives, Anthony R.; Helmus, Matthew R.								Phylogenetic Metrics of Community Similarity								AMERICAN NATURALIST				176	5			E128	E142		10.1086/656486			NOV 2010	2010	We derive a new metric of community similarity that takes into account the phylogenetic relatedness among species. This metric, phylogenetic community dissimilarity (PCD), can be partitioned into two components, a nonphylogenetic component that reflects shared species between communities (analogous to Sorensen's similarity metric) and a phylogenetic component that reflects the evolutionary relationships among nonshared species. Therefore, even if a species is not shared between two communities, it will increase the similarity of the two communities if it is phylogenetically related to species in the other community. We illustrate PCD with data on fish and aquatic macrophyte communities from 59 temperate lakes. Dissimilarity between fish communities associated with environmental differences between lakes often has a phylogenetic component, whereas this is not the case for macrophyte communities. With simulations, we then compare PCD with two other metrics of phylogenetic community similarity, Pi(ST) and UniFrac. Of the three metrics, PCD was best at identifying environmental drivers of community dissimilarity, showing lower variability and greater statistical power. Thus, PCD is a statistically powerful metric that separates the effects of environmental drivers on compositional versus phylogenetic components of community structure.		[Ives, Anthony R.] Univ Wisconsin, Dept Zool, Madison, WI 53706 USA; [Helmus, Matthew R.] Chinese Acad Sci, Xishuangbanna Trop Bot Garden, Key Lab Trop Forest Ecol, Kunming 650223, Yunnan, Peoples R China; [Ives, Anthony R.] Univ Wisconsin, Dept Zool, Madison, WI 53706 USA								79							Ecology; Evolutionary Biology	WOS:000282369900002		
