PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Ma, Zhanshan (Sam); Ellison, Aaron M.								A unified concept of dominance applicable at both community and species scales								ECOSPHERE				9	11					e02477	10.1002/ecs2.2477			NOV 2018	2018	Dominance and evenness can be two sides of the same coin or opposite ends of a spectrum. Although evenness and diversity are community-level concepts, dominance can be applied at both community and species scales. Nevertheless, there is not a metric applicable at both these scales that are unified with a single mathematical framework in the existing literature. Here, by extending Lloyd's meaning crowding concept from the population to community scale, we propose a dominance concept and associated metrics that are applicable at both scales. Such metrics can act as proxies for diversity in diversity-stability and diversity-ecosystem service analyses or for population abundance in species interaction network analysis and population stability analysis, with advantages in cross-scale and unified analyses. Our concept of dominance includes three measures (metrics) that link communities and species. The metrics have the same mathematical form, but different interpretations at the community and species scales. Our community-level metric is a function of Simpson's () diversity index, for which we present a rigorous mathematical proof. Our species-level metrics quantify the difference between community dominance and the dominance of a virtual community whose mean population size, per species, equals the population size of the focal species. We demonstrate the use of these metrics using data from a longitudinal study of the human vaginal microbiome and provide new insights relevant for microbiome stability and disease etiology at the community scale. The new metrics also can be used for species dominance network (SDN) analysis at the species scale. Since the species dominance is a function of both species (population) abundance and community dominance, it has an advantage of capturing both community-scale global and species-scale local information, which becomes even more evident when it is used to construct SDNs. These results demonstrate the significance and applications of our unified dominance concept and metrics.		[Ma, Zhanshan (Sam)] Chinese Acad Sci, Kunming Inst Zool, Computat Biol & Med Ecol Lab, State Key Lab Genet Resources & Evolut, Kunming 650223, Yunnan, Peoples R China; [Ma, Zhanshan (Sam)] Chinese Acad Sci, Ctr Excellence Anim Evolut & Genet, Kunming 650223, Yunnan, Peoples R China; [Ellison, Aaron M.] Harvard Univ, Harvard Forest, 324 North Main St, Petersham, MA 01366 USA; [Ma, Zhanshan (Sam)] Chinese Acad Sci, Kunming Inst Zool, Computat Biol & Med Ecol Lab, State Key Lab Genet Resources & Evolut, Kunming 650223, Yunnan, Peoples R China; [Ma, Zhanshan (Sam)] Chinese Acad Sci, Ctr Excellence Anim Evolut & Genet, Kunming 650223, Yunnan, Peoples R China								15							Ecology	WOS:000452621900014		
J	Gogoi, Anudip; Sahoo, Uttam Kumar								Impact of anthropogenic disturbance on species diversity and vegetation structure of a lowland tropical rainforest of eastern Himalaya, India								JOURNAL OF MOUNTAIN SCIENCE				15	11			2453	2465		10.1007/s11629-017-4713-4			NOV 2018	2018	Impact of anthropogenic disturbance on species diversity and vegetation structure of a lowland tropical rainforest was studied in the foothills of Eastern Himalaya, India. Tree species richness, density, basal area and the diversity indices were found significantly (P<0.05) decreased with the increasing level of disturbances whereas, shrub density, basal area and herb density significantly increased with increasing disturbance level. In case of shrubs, Simpson's dominance index significantly (P<0.007) increased along the disturbance gradient, whereas Pielou's evenness index significantly (P<0.005) decreased with an increasing level of disturbance. Shannon-Weiner diversity index for herbs significantly (P<0.016) increased with increasing disturbance whereas, Simpson's dominance index was significantly (P<0.013) declined along the disturbance gradient. Results revealed that 10-50 cm dbh classes constituted the highest stem density, and highest basal area was recorded in the >100 cm dbh class in all three sites. Density of the matured trees decreased with increasing DBH whereas, tree basal area tended to increase with increasing DBH in all three sites. Tree species richness was highest in the lower DBH classes. 62.07% of the total tree species regenerated in the largely undisturbed site followed by 50% in the mildly disturbed and 26.32% in the highly disturbed site. The overall regeneration condition was found to be good in the largely undisturbed site. Mildly disturbed site exhibited fair regeneration and so was in the highly disturbed site. Discernable variations in species composition, diversity, regeneration and tree population structure revealed the impact of anthropogenic disturbances on rainforest vegetation dynamics. Higher degree of disturbance was furtherly found not only affecting species diversity but also promoting the growth of invasive weed species. Dominance of Hydnocarpus kurzii and Crypteronia paniculata in the highly disturbed site also indicated that these less-valued timber species may benefit from the vegetation mosaic produced by the disturbance; so differences in abundance of these species may be useful for bio-indication. Furthermore, present study suggests the need of adequate biodiversity conservation measures and adaptation of sustainable forest management approaches in disturbed areas of lowland tropical rainforest in the foothills of eastern Himalaya, India.		[Gogoi, Anudip; Sahoo, Uttam Kumar] Mizoram Univ, Dept Forestry, Aizawl 796004, Mizoram, India; [Sahoo, Uttam Kumar] Mizoram Univ, Dept Forestry, Aizawl 796004, Mizoram, India								16							Environmental Sciences	WOS:000450458300010		
J	Turkis, Sevda; Elmas, Emire								Effect of environmental factors on species diversity of the Yenice Hot Spot Forests in Turkey								JOURNAL OF FORESTRY RESEARCH				29	6			1719	1730		10.1007/s11676-018-0595-8			NOV 2018	2018	We quantified the diversity of vascular plant species and described soil properties and topographical and climatic conditions of the Citdere and Kavakli Nature Reserves in the Yenice Forest of Turkey. We used the Shannon-Weiner and Simpson's indices of diversity, Margalef's index of species richness and Pielou's evenness index to quantify the structure of vascular plant assemblages. We measured soil parameters (NO3-, NH4+, available P, Mg++, K+, Na+, Ca++, organic matter, pH, soil moisture), elevation, slope gradient and aspect and their correlations with plant community parameters. In total, we recorded and identified 207 species and subspecies in the study area. Species cover, richness and diversity indices varied significantly by vegetation type (P < 0.01). Available NO3- and Ca++ in the soil were important factors for the area and species representation in the species-environment correlations estimated for the Kavakli area. Available NO3-, pH, organic matter, Ca++ and K+ in the soil were important factors for the area and species representation in the species-environment correlations analysed for the Citdere area.		[Turkis, Sevda] Ordu Univ, Fac Educ, Ordu, Turkey; [Elmas, Emire] Sinop Univ, Fac Sci & Art, Sinop, Turkey; [Turkis, Sevda] Ordu Univ, Fac Educ, Ordu, Turkey								2							Forestry	WOS:000445386400025		
J	Chase, Jonathan M.; McGill, Brian J.; McGlinn, Daniel J.; May, Felix; Blowes, Shane A.; Xiao, Xiao; Knight, Tiffany M.; Purschke, Oliver; Gotelli, Nicholas J.								Embracing scale-dependence to achieve a deeper understanding of biodiversity and its change across communities; Embracing scale-dependence to achieve a deeper understanding of biodiversity and its change across communities								ECOLOGY LETTERS; ECOLOGY LETTERS				21	11			1737	1751		10.1111/ele.13151			NOV 2018	2018	Because biodiversity is multidimensional and scale-dependent, it is challenging to estimate its change. However, it is unclear (1) how much scale-dependence matters for empirical studies, and (2) if it does matter, how exactly we should quantify biodiversity change. To address the first question, we analysed studies with comparisons among multiple assemblages, and found that rarefaction curves frequently crossed, implying reversals in the ranking of species richness across spatial scales. Moreover, the most frequently measured aspect of diversity - species richness - was poorly correlated with other measures of diversity. Second, we collated studies that included spatial scale in their estimates of biodiversity change in response to ecological drivers and found frequent and strong scale-dependence, including nearly 10% of studies which showed that biodiversity changes switched directions across scales. Having established the complexity of empirical biodiversity comparisons, we describe a synthesis of methods based on rarefaction curves that allow more explicit analyses of spatial and sampling effects on biodiversity comparisons. We use a case study of nutrient additions in experimental ponds to illustrate how this multi-dimensional and multi-scale perspective informs the responses of biodiversity to ecological drivers.		[Chase, Jonathan M.; May, Felix; Blowes, Shane A.; Knight, Tiffany M.; Purschke, Oliver] Halle Jena Leipzig, German Ctr Integrat Biodivers Res iDiv, Deutsch Pl 5e, D-04103 Leipzig, Germany; [Chase, Jonathan M.] Martin Luther Univ Halle Wittenberg, Dept Comp Sci, D-06099 Halle, Germany; [McGill, Brian J.; Xiao, Xiao] Univ Maine, Sch Biol & Ecol, Orono, ME 04469 USA; [McGill, Brian J.] Univ Maine, Mitchell Ctr Sustainabil Solut, Orono, ME 04469 USA; [McGlinn, Daniel J.] Coll Charleston, Biol Dept, Charleston, SC 29424 USA; [May, Felix] Leuphana Univ Luneburg, Univ Sallee 1, D-21335 Luneburg, Germany; [Knight, Tiffany M.] UFZ Helmholtz Ctr Environm Res, Dept Community Ecol, Theodor Lieser Str 4, D-06120 Halle, Germany; [Knight, Tiffany M.] Martin Luther Univ Halle Wittenberg, Inst Biol, Kirchtor 1, D-06108 Halle, Germany; [Gotelli, Nicholas J.] Univ Vermont, Dept Biol, Burlington, VT 05405 USA; [Chase, Jonathan M.] Halle Jena Leipzig, German Ctr Integrat Biodivers Res iDiv, Deutsch Pl 5e, D-04103 Leipzig, Germany; [Chase, Jonathan M.] Martin Luther Univ Halle Wittenberg, Dept Comp Sci, D-06099 Halle, Germany								170							Ecology	WOS:000446659200014		
J	Arzamani, Kourosh; Vatandoost, Hassan; Rassi, Yavar; Akhavan, Amir Ahmad; Abai, Mohammad Reza; Alavinia, Mohammad; Akbarzadeh, Kamran; Mohebali, Mehdi; Rafizadeh, Sayena								Richness and Diversity of Phlebotomine Sand Flies (Diptera: Psychodidae) in North Khorasan Province, Northeast of Iran								JOURNAL OF ARTHROPOD-BORNE DISEASES				12	3			232	239					SEP 2018	2018	Background: We aimed to determine the species composition, richness and diversity indices of the Phlebotomine sand flies at different topographic condition in visceral (VL) and cutaneous leishmaniasis (CL) foci in the northeast of Iran. Methods: This cross-sectional study was conducted during 2016 in North Khorasan Province. The sampling was focused on rural regions, where human cases of VL and/or CL were diagnosed and reported during last 5 years. Sand flies were collected three times each twenty days during peak periods of seasonal activity. Seven collection methods were used. Some Alpha and Beta diversity indices were calculated. Results: Overall, 7253 sand flies were collected and identified. They were from 19 species of Phlebotominae sandflies. Phlebotomus sergenti and Ph. papatasi were the most prevalent (84.9%) species in the study area. Species richness (S) was very different in three areas and were 18, 8, and 4 respectively but Evenness (E) were 0.357, 0.345, and 0.380, so evenness was almost equal in the study areas. Shannon Index (H') and Margalef Richness Index were calculated 1.033, 0.718, 0.527 and 2.117, 0.8998, 0.4006 respectively. Conclusion: The sand fly fauna in North Khorasan Province was very rich and often included some of the most important proven or suspected vectors of leishmaniasis. Species diversity indices (Shannon index, and Simpson's index) were not high due to decreasing in evenness. The Margalef richness index could accurately reflect the biodiversity of sand flies between three subtidal locations.		[Arzamani, Kourosh; Vatandoost, Hassan; Rassi, Yavar; Akhavan, Amir Ahmad; Abai, Mohammad Reza; Akbarzadeh, Kamran] Univ Tehran Med Sci, Sch Publ Hlth, Dept Med Entomol & Vector Control, Tehran, Iran; [Arzamani, Kourosh; Alavinia, Mohammad] North Khorasan Univ Med Sci, Vector Borne Dis Res Ctr, Bojnurd, Iran; [Vatandoost, Hassan] Univ Tehran Med Sci, Inst Environm Res, Dept Environm Chem Pollutants & Pesticides, Tehran, Iran; [Alavinia, Mohammad] Univ Hlth Network, Toronto Rehabil Ctr, Toronto, ON, Canada; [Mohebali, Mehdi] Univ Tehran Med Sci, Sch Publ Hlth, Dept Med Parasitol, Tehran, Iran; [Rafizadeh, Sayena] Minist Hlth & Med Educ, Natl Inst Med Res Dev, Tehran, Iran; [Vatandoost, Hassan; Rassi, Yavar] Univ Tehran Med Sci, Sch Publ Hlth, Dept Med Entomol & Vector Control, Tehran, Iran; [Vatandoost, Hassan] Univ Tehran Med Sci, Inst Environm Res, Dept Environm Chem Pollutants & Pesticides, Tehran, Iran								16							Public, Environmental & Occupational Health; Parasitology	WOS:000452077400003		
J	Ayub, Huma; Ahmad, Iftikhar; Shah, Syed Lal; Bhatti, Muhammad Zafarullah; Shafi, Nuzhat; Qayyum, Mazhar								Studies on Seasonal and Spatial Distribution of Zooplankton Communities and Their Diversity Indices at Chashma Lake, Pakistan								PAKISTAN JOURNAL OF ZOOLOGY				50	4			1293	1298		10.17582/journal.pjz/2018.50.4.1293.1298			AUG 2018	2018	The study was conducted to investigate the seasonal and spatial distribution of zooplankton species at Chashma Lake during June 2014 to May 2015. The samples were collected from three partially separated stations of the Chashma Lake on a monthly basis. A total 42 species of zooplankton were identified from the Chashma Lake belonging to three taxa viz.; copepoda, rotifera and cladocera. The diversity of the zooplankton species in the lake was determined by richness and evenness indices, which were found as follows; Margalef Index 1.30 to 3.87, Shannon's Index 2.54 to 3.68, Simpson Index 0.92 to 0.97, Simpson's Reciprocal Index 12.25 to 37.69 and Pielou's Evenness Index 0.94 to 1.0. The zooplankton community was found abundant in summer as compared to winter. The copepods were found dominant followed by rotifers and cladocerans for entire study period. The spatial distribution of zooplankton was not found prominent as compared to their seasonal distribution. However, rotifers showed spatial difference among sampling stations (ANOVA, p-value < 0.05). The present study provides a first detailed spatial and seasonal distribution of zooplankton in Chashma Lake, which may be a road map for further studies on zooplankton diversity in other freshwater lakes in the region.		[Ayub, Huma; Qayyum, Mazhar] Pir Mehar Ali Shah Arid Agr Univ, Dept Zool, Rawalpindi, Pakistan; [Ahmad, Iftikhar] Fish Hatchery, Islamabad, Pakistan; [Shah, Syed Lal] Pakistan Sci Fdn, Islamabad, Pakistan; [Bhatti, Muhammad Zafarullah] Fish Biodivers Hatchery, Chashma, Pakistan; [Shafi, Nuzhat] Univ Azad Jammu & Kashmir, Dept Zool, Muzaffarabad, Pakistan; [Shah, Syed Lal] Pakistan Sci Fdn, Islamabad, Pakistan								1							Zoology	WOS:000447591600013		
J	Chen, Chunxian; Bock, Clive H.; Brannen, Phillip M.; Adaskaveg, James E.								Mining and characterization of microsatellites from a genome of <i>Venturia carpophila</i>								MYCOLOGICAL PROGRESS				17	8			885	895		10.1007/s11557-018-1401-x			AUG 2018	2018	A total of 4021 microsatellites were mined from a genome of Venturia carpophila, and 192 were selected to screen 39 isolates of the fungus collected from peach and nectarine in the southeastern USA. Of the 192 selected, 32 primers consistently and reliably produced polymorphic amplicons. Subsequently, the genotyping data from these 32 primers were used for preliminary analysis of the genetic diversity among the 39 isolates. The number of alleles identified ranged from 2 to 9, and the polymorphic information content from 0.097 to 0.792. Over all isolates, Shannon's information index was 0.914, indicating genetic diversity. Stoddart and Taylor's index of diversity and Simpson's index also indicated high diversity (32.4 and 0.969, respectively). Evenness within the sample was high (0.955), but there was strong evidence for haploid linkage disequilibrium (3.799, P = 0.001). Observations on diversity were supported by analysis of genetic distance, which showed little affinity for clustering based on isolate source population, location, or host. The microsatellites developed in this study should be useful in future research of the population genetic structure and dynamics of V. carpophila and evaluating the risks posed by the ability of the pathogen to adapt on peach and possibly other stone fruit hosts in the USA and elsewhere in the world.		[Chen, Chunxian; Bock, Clive H.] USDA ARS, SEFTNRL, 21 Dunbar Rd, Byron, GA 31008 USA; [Brannen, Phillip M.] Univ Georgia, Dept Plant Pathol, 2105 Miller Plant Sci Bldg, Athens, GA 30602 USA; [Adaskaveg, James E.] Univ Calif Riverside, Dept Plant Pathol & Microbiol, Riverside, CA 92521 USA; [Chen, Chunxian] USDA ARS, SEFTNRL, 21 Dunbar Rd, Byron, GA 31008 USA								5							Mycology	WOS:000438651200002		
J	Xu, Shangqi; Zhang, Jianfeng; Luo, Shasha; Zhou, Xue; Shi, Shaohua; Tian, Chunjie								Similar soil microbial community structure across different environments after long-term succession: evidence from volcanoes of different ages								JOURNAL OF BASIC MICROBIOLOGY				58	8			704	711		10.1002/jobm.201800016			AUG 2018	2018	Soil microbes play critical roles in global biogeochemical cycles, but their succession patterns across long temporal scales have rarely been studied. In this study, soil samples were collected from three volcanoes in Wudalianchi, northeastern China: Laoheishan (LH, approximately 240 years old), Dongjiaodebushan (DJ, 0.45-0.6 million years old), and Nangelaqiushan (NG, 0.8-1.3 million years old). For each volcano, both southern (S) and northern (N) slope aspects were sampled. Soil microbial communities were analyzed using phospholipid fatty acid analysis (PLFA). The results showed that soil properties and microbial biomass changed perceptibly among different volcanoes and different slope aspects. Almost all of the detected soil nutrient contents of LH were lowest, and total microbial biomass of LH was 40 and 36% lower than those of NG and DJ, respectively. LH was significantly different from NG and DJ in soil microbial community structure with a higher relative abundance of fungi and a lower relative abundance of actinomycetes and bacteria. However, for the two ancient volcanoes (NG and DJ), soil microbial community structures were highly similar among different ages and different slope aspects. No difference was detected in any of the measured microbial indices, including richness, evenness, Shannon's diversity, Simpson's diversity and the relative abundance of different microbial groups. The results indicated that while soil microbial biomass may change across different soil environments after long-term succession, soil microbial community structure can remain relatively stable. The results further indicated that soil microbes may show different successional patterns in different stages of succession.		[Xu, Shangqi; Zhang, Jianfeng; Luo, Shasha; Zhou, Xue; Shi, Shaohua; Tian, Chunjie] Chinese Acad Sci, Northeast Inst Geog & Agroecol, Key Lab Mollisols Agroecol, Shengbei Rd 4888, Changchun 130102, Jilin, Peoples R China; [Zhang, Jianfeng] Jilin Agr Univ, Sch Life Sci, Changchun, Jilin, Peoples R China; [Tian, Chunjie] Chinese Acad Sci, Northeast Inst Geog & Agroecol, Key Lab Mollisols Agroecol, Shengbei Rd 4888, Changchun 130102, Jilin, Peoples R China								8							Microbiology	WOS:000445110500007		
J	Wilke, Andre B. B.; Vasquez, Chalmers; Mauriello, Paul J.; Beier, John C.								Ornamental bromeliads of Miami-Dade County, Florida are important breeding sites for <i>Aedes aegypti</i> (Diptera: Culicidae)								PARASITES & VECTORS				11						283	10.1186/s13071-018-2866-9			MAY 17 2018	2018	Background: A major public health concern is the emergence and geographical spread of vector-borne diseases such as Zika and yellow fever. Ornamental bromeliads retaining water in their leaf axils represent potential breeding sites for mosquitoes. As the role of ornamental bromeliads in breeding Aedes aegypti in Miami-Dade County, Florida is unknown, we hypothesize that ornamental bromeliads are important breeding sites for Ae. aegypti. Our objective was to survey bromeliads in areas with high densities of adult Ae. aegypti, including those with 2016 local transmission of Zika virus. Methods: Ornamental bromeliads were surveyed for the presence of immature mosquitoes at 51 locations of Miami-Dade County, Florida. Bromeliads were sampled for the presence of immature stages of mosquitoes, their reservoirs were drained and screened for the presence of immature mosquitoes. Immature mosquitoes were stored in plastic containers and preserved in 70% ethanol until morphological identification. Biodiversity of species assemblages was assessed by Shannon's and Simpson's indices, and individual rarefaction curves and plots of cumulative abundance, Shannon's index and evenness profiles. Results: Ornamental bromeliads were present in all surveyed areas, yielding a total of 765 immature mosquitoes, comprising five taxonomic units: Ae. aegypti, Wyeomyia mitchellii, Wyeomyia vanduzeei, Culex quinquefasciatus and Culex biscaynensis. The biodiversity indices point to a low diversity scenario with a highly dominant species, Ae. aegypti. Discussion: Our findings suggest that ornamental bromeliads are contributing for the proliferation of Ae. aegypti in the County of Miami-Dade, which may indicate a shift in the paradigm of usage of bromeliads as breeding sites, highlighting that ornamental phytotelmata bromeliads are to be considered in future vector-control strategies to control Zika and other arboviruses.		[Wilke, Andre B. B.; Beier, John C.] Univ Miami, Miller Sch Med, Dept Publ Hlth Sci, Miami, FL 33136 USA; [Vasquez, Chalmers; Mauriello, Paul J.] Miami Dade Cty Mosquito Control Div, Miami, FL USA; [Mauriello, Paul J.] Miami Dade Cty Dept Solid Waste Management, Miami, FL USA; [Wilke, Andre B. B.] Univ Miami, Miller Sch Med, Dept Publ Hlth Sci, Miami, FL 33136 USA								20							Parasitology; Tropical Medicine	WOS:000432699300001		
J	Wang, Xiaolong; Zhao, Wei; Li, Lin; You, Jian; Ni, Biao; Chen, Xia								Clonal plasticity and diversity facilitates the adaptation of <i>Rhododendron</i> <i>aureum </i>Georgi to alpine environment								PLOS ONE				13	5					e0197089	10.1371/journal.pone.0197089			MAY 10 2018	2018	Four small oval populations and five large intensive populations of Rhododendron aureum growing at the alpine in Changbai Mountain (China) were studied in two types of habitat (in the tundra and in Betula ermaniiforest). Identification and delimitation of genets were inferred from excavation in small populations and from amplified fragment length polymorphism (AFLP) markers by the standardized sampling design in large populations. Clonal architecture and clonal diversity were then estimated. For the four small populations, they were monoclonal, the spacer length (18.6 +/- 5.6 in tundra, 29.7 +/- 9.7 in Betula ermanii forest, P < 0.05) was shorter and branching intensity (136.7 +/- 32.9 in tundra, 43.4 +/- 12.3 in Betula ermanii forest, P < 0.05) was higher in the tundra than that in Betula ermanii forest. For the five large populations, they were composed of multiple genets with high level of clonal diversity (Simpson's index D = 0.84, clonal richness R = 0.25, Fager's evenness E = 0.85); the spatial distribution of genets showed that the clonal growth strategy of R. aureum exhibits both guerilla and phalanx. Our results indicate that the clonal plasticity of R. aureum could enhance exploitation of resource heterogeneity and in turn greatly contribute to maintenance or improvement of fitness and the high clonal diversity of R. aureum increase the evolutionary rates to adapt the harsh alpine environment in Changbai Mountain.		[Wang, Xiaolong; Zhao, Wei; Li, Lin; You, Jian; Ni, Biao; Chen, Xia] Jilin Univ, Sch Life Sci, Natl & Local United Engn Lab Chinese Herbal Med, Changchun, Jilin, Peoples R China; [Wang, Xiaolong; Li, Lin] Qiqihar Med Univ, Dept Biochem, Qiqihar, Heilongjiang, Peoples R China; [Chen, Xia] Jilin Univ, Sch Life Sci, Natl & Local United Engn Lab Chinese Herbal Med, Changchun, Jilin, Peoples R China								11							Multidisciplinary Sciences	WOS:000431851700064		
J	Guedes, Paula; Couto, Nazare; Almeida, Joana; Rodrigues, Antonio M.; Mateus, Eduardo P.; Ribeiro, Alexandra B.								Electrodialytic treatment of sewage sludge: influence on microbiological community								INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY				15	5			1103	1112		10.1007/s13762-017-1459-z			MAY 2018	2018	This study aimed to evaluate the changes in microbiological communities present in sewage sludge (SS) when subjected to an electric field. The establishment of these relations is important to design and optimize an electrotechnology that not only promotes a direct degradation of the emerging organic contaminants, through electrodegradation, but also stimulates their biodegradation. Different current intensities were used continuously or by steps, in a two compartment electrodialytic (ED) cell. Samples collected between May and July of 2015 were analysed, prior to ED treatment, and the 35 Taxa identified were divided in 12 groups. Initial samples, collected on May, were mainly constituted by stalked ciliates (86%), followed by shelled amoebae (8%), whereas the samples collected between June and July presented higher number of shelled amoebae, between 52 and 92%. Epistylis, Vorticella and Arcella gibbosa were the most frequent protozoa identified. Samples richness (R) was between 7 and 14, Simpson's biodiversity index (D) between 0.45 and 0.69, and evenness between 0.42 and 0.65. At the end of the ED experiments, a decrease in the number of identified Taxa and individuals was observed and, consequently, SS biodiversity also decreased. This decline was more pronounced in the ED experiments conducted with currents above 50 mA (0.10 mA cm(-2)). In terms of abundance, the final SS was mainly constituted by shelled amoebae that showed to be the most resistant to the conditions within the ED cell. The obtained results showed that the studied conditions within the ED cell were not appropriate to the microbiological communities, which influenced the final SS quality.		[Guedes, Paula; Couto, Nazare; Almeida, Joana; Mateus, Eduardo P.; Ribeiro, Alexandra B.] Univ Nova Lisboa, CENSE, Dept Ciencias & Engn Ambiente, Fac Ciencias & Tecnol, P-2829516 Caparica, Portugal; [Rodrigues, Antonio M.] Univ Nova Lisboa, Dept Ciencias & Engn Ambiente, Fac Ciencias & Tecnol, P-2829516 Caparica, Portugal; [Guedes, Paula] Univ Nova Lisboa, CENSE, Dept Ciencias & Engn Ambiente, Fac Ciencias & Tecnol, P-2829516 Caparica, Portugal								4							Environmental Sciences	WOS:000431696600019		
J	Yang, Bing; Pang, Xueyong; Bao, Weikai; Zhou, Kexin								Thinning-induced canopy opening exerted a specific effect on soil nematode community								ECOLOGY AND EVOLUTION				8	8			3851	3861		10.1002/ece3.3901			APR 2018	2018	Changes in microclimate, soil physicochemical properties, understory vegetation cover, diversity, and composition as well as soil microbial community resulting from silvicultural practices are expected to alter soil food webs. Here, we investigated whether and how contrasting-sized canopy openings affect soil nematode community within a 30year-aged spruce plantation. The results indicated that the responses of soil nematodes to canopy opening size were dependant on their feeding habit. The abundance of total nematodes and that of free-living nematodes was negatively correlated with soil bulk density, whereas the abundance of omnivore-predators was negatively correlated with soil bulk density and shrubs cover, respectively. The ratio of the sum abundance of predators and omnivores to the plant parasites' abundance, Simpson's dominance index, Pielou's evenness index, and sigma maturity index, maturity index (MI), MI2-5, basal index, enrichment index, and structure index was sensitive to alteration in canopy opening size. Multivariate analysis indicated that thinning-induced gap size resulted in contrasting nematode assemblages. In conclusion, soil nematodes should be integrated as an indicator to monitor soil multifunctionality change due to thinning.		[Yang, Bing; Pang, Xueyong; Bao, Weikai] Chinese Acad Sci, Key Lab Mt Ecol Restorat & Bioresource Utilizat, Chengdu, Sichuan, Peoples R China; [Yang, Bing; Pang, Xueyong; Bao, Weikai] Chinese Acad Sci, Chengdu Inst Biol, Ecol Restorat & Biodivers Conservat Key Lab Sichu, Chengdu, Sichuan, Peoples R China; [Zhou, Kexin] Minist Environm Protect, Nanjing Inst Environm Sci, Nanjing, Jiangsu, Peoples R China; [Yang, Bing; Bao, Weikai] Chinese Acad Sci, Key Lab Mt Ecol Restorat & Bioresource Utilizat, Chengdu, Sichuan, Peoples R China; [Yang, Bing; Bao, Weikai] Chinese Acad Sci, Chengdu Inst Biol, Ecol Restorat & Biodivers Conservat Key Lab Sichu, Chengdu, Sichuan, Peoples R China								10							Ecology; Evolutionary Biology	WOS:000430807200005		
J	Wang, Ran; Gamon, John A.; Cavender-Bares, Jeannine; Townsend, Philip A.; Zygielbaum, Arthur I.								The spatial sensitivity of the spectral diversity-biodiversity relationship: an experimental test in a prairie grassland								ECOLOGICAL APPLICATIONS				28	2			541	556		10.1002/eap.1669			MAR 2018	2018	Remote sensing has been used to detect plant biodiversity in a range of ecosystems based on the varying spectral properties of different species or functional groups. However, the most appropriate spatial resolution necessary to detect diversity remains unclear. At coarse resolution, differences among spectral patterns may be too weak to detect. In contrast, at fine resolution, redundant information may be introduced. To explore the effect of spatial resolution, we studied the scale dependence of spectral diversity in a prairie ecosystem experiment at Cedar Creek Ecosystem Science Reserve, Minnesota, USA. Our study involved a scaling exercise comparing synthetic pixels resampled from high-resolution images within manipulated diversity treatments. Hyperspectral data were collected using several instruments on both ground and airborne platforms. We used the coefficient of variation (CV) of spectral reflectance in space as the indicator of spectral diversity and then compared CV at different scales ranging from 1mm(2) to 1m(2) to conventional biodiversity metrics, including species richness, Shannon's index, Simpson's index, phylogenetic species variation, and phylogenetic species evenness. In this study, higher species richness plots generally had higher CV. CV showed higher correlations with Shannon's index and Simpson's index than did species richness alone, indicating evenness contributed to the spectral diversity. Correlations with species richness and Simpson's index were generally higher than with phylogenetic species variation and evenness measured at comparable spatial scales, indicating weaker relationships between spectral diversity and phylogenetic diversity metrics than with species diversity metrics. High resolution imaging spectrometer data (1mm(2) pixels) showed the highest sensitivity to diversity level. With decreasing spatial resolution, the difference in CV between diversity levels decreased and greatly reduced the optical detectability of biodiversity. The optimal pixel size for distinguishing diversity in these prairie plots appeared to be around 1mm to 10cm, a spatial scale similar to the size of an individual herbaceous plant. These results indicate a strong scale-dependence of the spectral diversity-biodiversity relationships, with spectral diversity best able to detect a combination of species richness and evenness, and more weakly detecting phylogenetic diversity. These findings can be used to guide airborne studies of biodiversity and develop more effective large-scale biodiversity sampling methods.		[Wang, Ran; Gamon, John A.] Univ Alberta, Dept Earth & Atmospher Sci, Edmonton, AB T6G 2E3, Canada; [Gamon, John A.] Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada; [Gamon, John A.; Zygielbaum, Arthur I.] Univ Nebraska, Sch Nat Resources, Lincoln, NE 68583 USA; [Cavender-Bares, Jeannine] Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USA; [Townsend, Philip A.] Univ Wisconsin, Dept Forest & Wildlife Ecol, Madison, WI 53706 USA; [Wang, Ran] Univ Alberta, Dept Earth & Atmospher Sci, Edmonton, AB T6G 2E3, Canada								93							Ecology; Environmental Sciences	WOS:000426499100021		
