PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Sushko, Gennadi								Spatial variation in assemblages of Odonata (Insecta) within habitat gradients in large, pristine peat bogs in Belarus								BIOLOGIA				76	2			575	583		10.2478/s11756-020-00558-z			FEB 2021	2021	The variation in environmental conditions in peat bogs can be expressed by odonate assemblage composition among habitats or by differences in species richness, abundance and diversity among study sites in a regional context. The adult Odonata of large, pristine peat bogs in Belarus were examined. Adult Odonata were counted along fixed transects in main peat bog habitats under favorable weather conditions. The odonate diversity showed clear differences, affected by distance to the water body, wind speed, and bog water level. The highest diversity was recorded along lakeshores. This study detected distinct odonate assemblage variations among habitats such as lagg zones, lakeshores and hollows. The large areas occupied by pine bogs and open bogs had a very similar species composition and lower diversity. On the other hand, the Shannon diversity index (H ' = 1.433-2.295) and Pielou's evenness index (J' = 0.468-0.507) values were relatively high compared to those of terrestrial insects. The main differences among adult odonate assemblages were driven by cold-adapted, highly specialized species such asLeucorrhinia albifrons, Leucorrhinia dubia, Sympetrum danaeand two abundant generalist species such asSympetrum sanguineumandSympetrum vulgatum. Peat bog specialists are among the most rapidly declining insects and, therefore, relatively intact Belarusian peat bogs are refuges for many threatened species and have considerable conservation potential.		[Sushko, Gennadi] Vitebsk State Univ PM Masherov, Dept Ecol & Environm Protect, Moscovski Ave 33, Vitebsk 21005, BELARUS; [Sushko, Gennadi] Vitebsk State Univ PM Masherov, Dept Ecol & Environm Protect, Moscovski Ave 33, Vitebsk 21005, BELARUS								5							Biology	WOS:000553626500001		
J	Gupta, Puja; Vakhlu, Jyoti; Sharma, Yash Pal; Imchen, Madangchanok; Kumavath, Ranjith								Metagenomic insights into the fungal assemblages of the northwest Himalayan cold desert								EXTREMOPHILES				24	5			749	758		10.1007/s00792-020-01191-z			SEP 2020	2020	Psychrophilic fungi are a critical biotic component in cold deserts that serves a central role in nutrient recycling and biogeochemical cycles. Despite their ecological significance, culture-independent studies on psychrophilic mycobiome are limited. In the present study, the fungal diversity patterns across the Drass, an Indian cold desert in the Himalaya, were indexed by targeted amplicon pyrosequencing (ITS). In the Drass dataset, Ascomycota was represented by 92 genera, while 22 genera represented Basidiomycota. The most abundant genus was Conocybe (20.46%). Most of the identified genera were reported in the literature to be prolific extracellular hydrolytic enzyme producers. To identify whether the Drass fungal assemblages share similarities to other cold deserts, these were further compared to Antarctic and Arctic cold deserts. Comparative analysis across the three cold deserts indicated the dominance of Dikarya (Ascomycota and Basidiomycota). The observed alpha diversity, Shannon index as well as Pielou's evenness was highest in the Antarctic followed by Drass and Arctic datasets. The genera Malassezia, Preussia, Pseudogymnoascus, Cadophora, Geopora, Monodictys, Tetracladium, Titaea, Mortierella, and Cladosporium were common to all the cold deserts. Furthermore, Conocybe was represented predominantly in Drass. Interestingly, the genus Conocybe has not been previously reported from any other studies on Antarctic or Arctic biomes. To the best of our knowledge, this is the first fungal metagenome study in Drass soil. Our analysis shows that despite the similarities of low temperature among the cold deserts, a significant differential abundance of fungal communities prevails in the global cold deserts.		[Gupta, Puja; Vakhlu, Jyoti] Univ Jammu, Sch Biotechnol, Jammu 180006, Jammu & Kashmir, India; [Sharma, Yash Pal] Univ Jammu, Dept Bot, Jammu 180006, Jammu & Kashmir, India; [Imchen, Madangchanok; Kumavath, Ranjith] Cent Univ Kerala, Dept Genom Sci, Tejaswini Hills, Kasaragod 671320, Periya, India; [Gupta, Puja; Vakhlu, Jyoti] Univ Jammu, Sch Biotechnol, Jammu 180006, Jammu & Kashmir, India; [Kumavath, Ranjith] Cent Univ Kerala, Dept Genom Sci, Tejaswini Hills, Kasaragod 671320, Periya, India								5							Biochemistry & Molecular Biology; Microbiology	WOS:000551779400001		
J	Roy, Suparna								Seaweed diversity within intertidal zone of Olaikuda and Vadakkadu, Rameshwaram, southeast coast of India								HELIYON				6	7					e04585	10.1016/j.heliyon.2020.e04585			JUL 2020	2020	Seasonal variation of seaweed diversity was studied in Olaikuda and Vadakkadu, the two unexplored coastal areas in Rameshwaram Island in south coast of India. An extensive survey on seasonal changes of seaweed diversity was made study and the data were analyzed for different diversity indices. In each location, 3 transects at 100 m gap were taken and in each transect 10 quadrates, a total of 30 quadrates were taken for seaweeds diversity. The diversity data were analyzed with statistical methods such as graphical and statistical analysis K-dominance curve with software PRIMER package, cluster analysis, multivariate methods, anosim and diversity indices such as Shannon Weaver diversity index, Simpson species richness index, Fisher alpha index, Pielou's evenness, and taxonomic species diversity (delta) index were analyzed by using the software R statistic version 3.1.4. Package (vegan). Totally 74 species including 28 species of Chlorophyceae, 18 species of Phaeophyceae and 28 species of Rhodophyceae were recorded. The study areas are flourishing with 49-59 seaweed species. It is inferred that the seaweeds are well diversified seasonally except summer. The baseline data generated in this work will help in conservation of the seaweeds in the areas.		[Roy, Suparna] Annamalai Univ, Fac Marine Sci, Ctr Adv Study Marine Biol, Annamalainagar, Tamil Nadu, India; [Roy, Suparna] Annamalai Univ, Fac Marine Sci, Ctr Adv Study Marine Biol, Annamalainagar, Tamil Nadu, India								2							Multidisciplinary Sciences	WOS:000558740400022		
J	Chandra, Priyanka; Dhuli, Pooja; Verma, Pooja; Singh, Awtar; Choudhary, Madhu; Prajapat, Kailash; Rai, A. K.; Yadav, R. K.								Culturable microbial diversity in the rhizosphere of different biotypes under variable salinity								TROPICAL ECOLOGY				61	3			291	300		10.1007/s42965-020-00089-3			SEP 2020	2020	The microbial diversity in the rhizosphere of different biotypes is influenced by different factors like plant species, root exudates and soil environment. Culturable microbial diversity in the rhizosphere of six biotypes (Chenopodium murale(CM),Spergula arvensis(SA),Launaea nudicaulis(LN),Brassica juncea(BJ),Phalaris minor(PM) andTriticum aestivum(TA)) growing in variable saline environment (ECe < 8.0 and > 8.0 dS m(-1)) was assessed and compared with the diversity of bulk soils (BS) of same environments. The significantly (P < 0.0001) highest bacterial and actinomycetes population were found in the rhizosphere of BJ whereas SA possessed higher fungal population. Phosphorus and zinc solubilizing bacteria was also found highest in BJ and TA rhizosphere, respectively. High saline soils had greater endospore forming bacterial population. The TA (0.88) and LN (0.87) rhizospheres showed significantly greater Shannon-Weiner diversity index compared to bulk soils (0.45-0.61). Pielou's index of evenness of different samples ranged from 0.13 to 0.43. Discriminant function analysis revealed that rhizospheres of SA, CM and TA were clearly distinct. The rhizospheric soil of PM and BJ were similar to each other but clearly distinct from others. The observed separation of different biotypes was regulated by dimorphic fungi, nitrogen fixing bacteria,Pseudomonas, and fungi. Thus, our study clearly suggests that culturable microbial populations are influenced by different biotypes and salinity levels.		[Chandra, Priyanka; Dhuli, Pooja; Verma, Pooja; Singh, Awtar; Choudhary, Madhu; Prajapat, Kailash; Rai, A. K.; Yadav, R. K.] ICAR Cent Soil Salin Res Inst, Karnal 132001, Haryana, India; [Singh, Awtar; Choudhary, Madhu] ICAR Cent Soil Salin Res Inst, Karnal 132001, Haryana, India								18							Ecology	WOS:000544139800001		
J	Elferink, Stephanie; Wohlrab, Sylke; Neuhaus, Stefan; Cembella, Allan; Harms, Lars; John, Uwe								Comparative Metabarcoding and Metatranscriptomic Analysis of Microeukaryotes Within Coastal Surface Waters of West Greenland and Northwest Iceland								FRONTIERS IN MARINE SCIENCE				7						439	10.3389/fmars.2020.00439			JUN 26 2020	2020	Climate change alters environmental conditions that are expected to have a profound effect on the biodiversity, community composition, and metabolic processes of microeukaryotic plankton in Arctic and Subarctic coastal waters. The molecular biodiversity [large subunit (LSU) rRNA gene] of three plankton size-fractions (micro-, nano-, and picoplankton) from coastal waters of ice-influenced west Greenland was compared with fractions from ice-free northwest Iceland within their summer environmental context. Putative metabolic functions were determined by differentially expressed mRNA (metatranscriptomics) of the microplankton. Temperature and salinity variations were more closely correlated than inorganic macronutrients with metabolic functions and community composition. Temperature explained much of the community variance, approximately 20% among micro- and nanoplankton, whereas other environmental factors accounted for rather low fractional variance (<7%). Species of smaller cell-size were more evenly distributed (Pielou's evenness index J) across regions, with a higher diversity and total abundance, and thereby indicating high plasticity. The metatranscriptomic profiles in these respective microeukaryotic communities revealed that diatoms were more plastic in their gene expression than dinoflagellates, but dinoflagellates had a more diverse, albeit homogeneously expressed, gene pool. This could be interpreted as expression of alternative lifestyle strategies, whereby the functionally more conservative diatoms fill their niches primarily through variable resource use, whereas dinoflagellates apparently differentiate their niches through more diverse lifestyles. Patterns of microeukaryotic diversity are thus primarily associated with differences in metabolic function and activity of diatom- versus dinoflagellate-dominated communities in Arctic and Subarctic waters during summer.		[Elferink, Stephanie; Wohlrab, Sylke; Neuhaus, Stefan; Cembella, Allan; Harms, Lars; John, Uwe] Alfred Wegener Inst, Dept Ecol Chem, Helmholtz Ctr Polar & Marine Res, Bremerhaven, Germany; [Wohlrab, Sylke; Harms, Lars; John, Uwe] Helmholtz Inst Funct Marine Biodivers, Oldenburg, Germany; [Elferink, Stephanie; John, Uwe] Alfred Wegener Inst, Dept Ecol Chem, Helmholtz Ctr Polar & Marine Res, Bremerhaven, Germany; [John, Uwe] Helmholtz Inst Funct Marine Biodivers, Oldenburg, Germany								9							Environmental Sciences; Marine & Freshwater Biology	WOS:000548087200001		
J	Akhi, Most Mahmuda; Jewel, Md Abu Sayed; Haque, Md Ayenuddin; Sarker, Biplob Kumer; Khatun, Mst Samsad; Paul, Alok Kumar; Islam, M. Shahanul; Das, Simon Kumar								Multivariate approaches to determine the relationship between fish assemblage structure and environmental variables in Karatoya River, Bangladesh								COMMUNITY ECOLOGY				21	2			171	181		10.1007/s42974-020-00015-6			JUL 2020	2020	Karatoya River is an important freshwater system that is home to different types of fish species. In the present study, the seasonal abundance and diversity indices of fish assemblage and their relationship with physicochemical parameters were studied. Fifty-four fish species were recorded from four stations for 12 months. The highest number of fish was recorded during the post-monsoon season and the lowest was recorded in the monsoon season. Analysis of similarity evidenced a significant difference (P < 0.05) in species abundance among the seasons. Similarity percentage analysis showed that the overall average dissimilarity among the three seasons was 73.53%, and six species were responsible for this dissimilarity. Non-metric multidimensional scaling ordination plot based on similarity indicated that the monsoon season completely differed from the other two seasons (pre-monsoon and post-monsoon) in terms of fish abundance. The values of Shannon-Wiener diversity, Margalef's richness, and Pielou's evenness indices varied from season to season. Canonical correspondence analysis was used to identify the most important water quality parameters influencing the seasonal variation of fish assemblage structure and to reveal the remarkable roles of alkalinity, total dissolved solids, electrical conductivity, and dissolved oxygen in the Karatoya River in Bangladesh. This study provides essential baseline information on the relationship between the environmental parameters and fish diversity in freshwater habitats in Bangladesh.		[Akhi, Most Mahmuda; Jewel, Md Abu Sayed; Haque, Md Ayenuddin; Sarker, Biplob Kumer; Khatun, Mst Samsad; Paul, Alok Kumar] Univ Rajshahi, Fac Agr, Dept Fisheries, Rajshahi 6205, Bangladesh; [Islam, M. Shahanul] Tianjin Univ Sci & Technol, Fac Food Engn & Biotechnol, TEDA, 29,13th Ave, Tianjin, Peoples R China; [Das, Simon Kumar] Univ Kebangsaan Malaysia, Fac Sci & Technol, Dept Earth Sci & Environm, Ukm Bangi 43600, Selangor, Malaysia; [Das, Simon Kumar] Univ Kebangsaan Malaysia, Fac Sci & Technol, Marine Ecosyst Res Ctr, Bangi, Malaysia; [Das, Simon Kumar] Univ Kebangsaan Malaysia, Fac Sci & Technol, Dept Earth Sci & Environm, Ukm Bangi 43600, Selangor, Malaysia; [Das, Simon Kumar] Univ Kebangsaan Malaysia, Fac Sci & Technol, Marine Ecosyst Res Ctr, Bangi, Malaysia								5							Ecology	WOS:000538977300001		
J	Novais, Maria Helena; Morales, Eduardo A.; Penha, Alexandra Marcha; Potes, Miguel; Bouchez, Agnes; Barthes, Amelie; Costa, Maria Joao; Salgado, Rui; Santos, Jorge; Morais, Manuela								Benthic diatom community dynamics in Mediterranean intermittent streams: Effects of water availability and their potential as indicators of dry-phase ecological status								SCIENCE OF THE TOTAL ENVIRONMENT				719						137462	10.1016/j.scitotenv.2020.137462			JUN 1 2020	2020	The study of intermittent rivers is a critical and timely issue due to their worldwide increase, triggered by several causes including climate change. The need to understand the response of intermittent river biota to water intermittency led us to conduct this study using benthic diatoms collected in southern Portugal. Benthic diatoms were explored in terms of assemblages, diversity indices, the Specific Pollution Sensitivity (SPI) Index, functional metrics (i.e. ecological guilds and life-forms) and conservation status. We verified that changes in water physicochemical characteristics were highly controlled by flow intermittency, which in turn is directly linked to meteorological variables (air temperature and precipitation). Changes in diatom assemblages reflect the aquatic regime of sites, changes in aquatic states through time and mesohabitats (dry biofilm, samples collected in pools or under flowing conditions). Species richness, on the other hand, did not reflect these differences, whilst Shannon diversity and Pielou's Evenness indices only reflected mesohabitat differences. The SPI distinguished sampling periods, and mesohabitats. The relative abundance of ecological guilds changed with aquatic states, with the low-profile guild dominating in eurheic and arheic conditions (except during Summer), being replaced by motile taxa in summer arheic conditions, reflecting increases in nutrient and siltation. The hypothesis that benthic diatom assemblages in dry biofilm can be used as an indicator of ecological status during the dry-phase was vali-dated, since no differences between the Ecological Quality Ratio determined in dry biofilm collected in Summer 2017 and the previous Spring 2017 in flowing water. A method is proposed for diatom sampling in thy biofilm, contributing to an integrated ecological status evaluation, which considers the dry-phase and enhances the reach of biomonitoring programs. (C) 2020 Elsevier B.V. All rights reserved.		[Novais, Maria Helena; Morales, Eduardo A.; Penha, Alexandra Marcha; Potes, Miguel; Costa, Maria Joao; Salgado, Rui; Morais, Manuela] Univ Evora, Inst Earth Sci ICT, Rua Romao Ramalho 5, P-7000671 Evora, Portugal; [Novais, Maria Helena] Univ Evora, Renewable Energies Chair, Rua D Augusto Eduardo Nunes 7, P-7000651 Evora, Portugal; [Morales, Eduardo A.; Penha, Alexandra Marcha; Morais, Manuela] Univ Evora, Water Lab, Rua Barba Rala 1, P-7005345 Evora, Portugal; [Costa, Maria Joao; Salgado, Rui] Univ Evora, Dept Phys, ECT, Rua Romao Ramalho 59, P-7000671 Evora, Portugal; [Bouchez, Agnes] INRAE, UMR CARRTEL, Thonon Les Bains, France; [Barthes, Amelie] EUROFINS Hydrobiol France, Vergeze, France; [Santos, Jorge] Univ Evora, Dept Math, ECT, Rua Romao Ramalho 59, P-7000671 Evora, Portugal; [Santos, Jorge] Univ Evora, CIMA Res Ctr Math & Applicat, IIFA, Rua Romao Ramalho 59, P-7000671 Evora, Portugal; [Novais, Maria Helena] Univ Evora, Inst Earth Sci ICT, Rua Romao Ramalho 5, P-7000671 Evora, Portugal								18							Environmental Sciences	WOS:000521936300021		
J	Carlos Monarrez-Gonzalez, Jose; Socorro Gonzalez-Elizondo, M.; Antonio Marquez-Linares, Marco; Joaquin Gutierrez-Yurrita, Pedro; Perez-Verdin, Gustavo								Effect of forest management on tree diversity in temperate ecosystem forests in northern Mexico								PLOS ONE				15	5					e0233292	10.1371/journal.pone.0233292			MAY 18 2020	2020	An important challenge for silvicultural practices is the conservation of tree diversity while fulfilling the traditional objectives of forest management, most notably timber harvesting. The purpose of this study was to compare the tree diversity before and after the application of silvicultural treatments in a temperate forest in northern Mexico. Fifteen experimental plots, each measuring 2500 m(2), were established to evaluate the immediate effect of four silvicultural treatments. These treatments were identified by their levels of management: intensive (clearcut, removal 100%), semi-intensive (removal of 59-61% of basal area), conservative (removal of 29-31% of basal area), and a control group. New forest guidelines, in contrast to conventional approaches, were applied to the semi-intensive and conservative treatments based on health and diversity conditions. Basal area, canopy cover, tree and total volume were measured in each plot. The Importance Value Index, alpha diversity, and evenness were estimated before and after treatments. Eighteen species belonging to five genera and five families were found in the study area. The species with the highest ecological values were Pinus durangensis, P. teocote, Quercus sideroxyla, and Quercus convallata with IVI numbers between 13.6 and 24.5%. Alpha diversity was intermediate (Margalef: 2.9 to 3.8), while dominance and evenness were above average compared to other studies (Simpson: 0.69 to 0.77; Shannon-Wiener: 1.44 to 1.6; Pielou: 0.76 to 0.85). The species evenness index in the conservative treatment was high (Sorensen, Jaccard, quantitative Sorensen and Morisita-Horn; 88 to 99%), although abundance decreased. Overall, there were no significant differences in IVI values and diversity indicators before and after treatments, with the exception of the clearcut treatment. When associating the diversity indices with stand variables, only the Pielou's evenness index showed a significant relationship between them. We concluded that both the conservative and semi-intensive treatments did not generate significant changes in tree diversity, but the former had slightly higher alpha diversity indices. These results can provide a better insight on silvicultural practices and their effects on species composition.		[Carlos Monarrez-Gonzalez, Jose] Inst Nacl Invest Agr & Forestales, Campo Expt Valle Guadiana, Durango, Mexico; [Carlos Monarrez-Gonzalez, Jose; Socorro Gonzalez-Elizondo, M.; Antonio Marquez-Linares, Marco; Perez-Verdin, Gustavo] Inst Politecn Nacl, CIIDIR DGO, Durango, Mexico; [Joaquin Gutierrez-Yurrita, Pedro] Inst Politecn Nacl, CIIEMAD, Mexico City, DF, Mexico; [Perez-Verdin, Gustavo] Inst Politecn Nacl, CIIDIR DGO, Durango, Mexico								23							Multidisciplinary Sciences	WOS:000537499600040		
J	Wu, Qiang; Shan, Xiujuan; Jin, Xianshi; Jin, Yue; Dai, Fangqun; Shi, Yongqiang; Guan, Lisha; Zuo, Tao; Sun, Jianqiang								Effects of latitude gradient and seasonal variation on the community structure and biodiversity of commercially important crustaceans in the Yellow Sea and the northern East China Sea								MARINE LIFE SCIENCE & TECHNOLOGY				2	2			146	154		10.1007/s42995-020-00026-2			MAY 2020	2020	To evaluate the spatio-temporal variations in the community structure and biodiversity of commercially important crustaceans in the Yellow Sea and the northern East China Sea (NECS), the seasonal and regional changes in species composition, biomass structure, biodiversity and distribution of commercially important species were analyzed using bottom trawl survey data during 2014-2015. The results showed that the latitudinal gradient was obvious in species richness, dominant species and biodiversity. The indices of biodiversity increased with the decreasing latitude. When the sampling sites shifted south by one latitudinal degree, Margalef's richness index (D), Pielou's evenness index (J ') and Shannon-Wiener diversity index (H ') increased by 0.10, 0.03 and 0.09, respectively. The biomass proportion of the cold-temperate species represented by Crangon affinis declined with the decreasing latitude, and the warm-temperate species represented by Ovalipes punctatus and Portunus trituberculatus increased. Because of the growth regulation of crustaceans and the fishing moratorium, the biomass of commercially important crustaceans in the Yellow Sea and NECS was highest in October and August, respectively. Salinity had a more significant influence on H ' of commercially important crustaceans than other environmental factors (including zooplankton density, sea bottom temperature and water depth). Overall, the results of this study contribute to a better understanding of community dynamics of crustaceans in the Yellow Sea and NECS, and provide evidence to verify the latitudinal gradient theory in biodiversity.		[Wu, Qiang; Shan, Xiujuan; Jin, Xianshi; Jin, Yue; Dai, Fangqun; Shi, Yongqiang; Guan, Lisha; Zuo, Tao; Sun, Jianqiang] Chinese Acad Fishery Sci, Yellow Sea Fisheries Res Inst, Key Lab Sustainable Dev Marine Fisheries, Shandong Prov Key Lab Fishery Resources & Ecoenvi, Minist Agr, Qingdao 266071, Peoples R China; [Wu, Qiang; Shan, Xiujuan; Jin, Xianshi; Jin, Yue; Shi, Yongqiang; Guan, Lisha; Zuo, Tao] Qingdao Natl Lab Marine Sci & Technol, Funct Lab Marine Fisheries Sci & Food Prod Proc, Qingdao 266237, Peoples R China; [Jin, Xianshi] Chinese Acad Fishery Sci, Yellow Sea Fisheries Res Inst, Key Lab Sustainable Dev Marine Fisheries, Shandong Prov Key Lab Fishery Resources & Ecoenvi, Minist Agr, Qingdao 266071, Peoples R China; [Jin, Xianshi] Qingdao Natl Lab Marine Sci & Technol, Funct Lab Marine Fisheries Sci & Food Prod Proc, Qingdao 266237, Peoples R China								2							Marine & Freshwater Biology	WOS:000649453600005		
J	Farantika, Rafita; Putro, Sapto Purnomo; Indarjo, Agus								Biomonitoring application using macrozoobenthic assemblanges at coastal area of Menjagan Besar Island, Kepulauan Karimunjawa, Indonesia								MALAYSIAN JOURNAL OF FUNDAMENTAL AND APPLIED SCIENCES				16	3			292	296					MAY-JUN 2020	2020	The macrozoobenthic structure inhabiting marine ecosystem may be used as a bioindicator of changes in aquatic environmental disturbance. This study was aimed to assess environmental disturbance by application of biomonitoring using macrozoobenthic assemblages at coastal area of Menjangan Besar Island, Kepulauan Karimunjawa, Indonesia. The macrozoobenthic assemblages were assessed at two sampling locations, i.e. floating net cage of monoculture and reference areas. Each sampling location was consisted of three stations with three replicates for each station. The samples were taken in two sampling times, i.e. August and November 2018. Data of abiotic parameters included the composition of organic matter content, sediment substrates, DO, pH, salinity, temperature and water current. Sediments were sampled using Ekman grab from 15 m deep. The relationship between biotics (macrozoobenthos) and abiotics (physical-chemical factors) was assessed using a non-parametric multivariate procedure (B10-ENV; Primer 6.1.5). Macrobenthic assemblages were consisted of 89 species with the total abundance of 1,135 individuals, 52 families and 4 classes of macrozoobenthos. The values of indices were ranging from 2,47-3,33 for diversity index (H'), 0,95-0,97 for Pielou's evenness index (e'), and 0,08-0,15 for dominance index (C). The most common classes were a member of Gastropods and bivalves. Diversity and evennes indices exhibited were differed by location (monoculture vs reference) and time sampling. Fluctuation of macrobenthic structure was considered as a result of environmental changes spatially and temporally, especially sediment composition and food availability as the form of organic matter. Nitrogen and silt were the most chemical and physical factors influencing the structure of macrozoobenthos (r = 0,632; BIO-ENV).		[Farantika, Rafita; Putro, Sapto Purnomo] Diponegoro Univ, Fac Sci & Math, Dept Biol, Jl Prof H Soedarto SH, Tembalang 50275, Semarang, Indonesia; [Putro, Sapto Purnomo] Diponegoro Univ, Cent Lab Res & Serv, Ctr Marine Ecol & Biomonitoring Sustainable Aquac, 2and Floor,Jl Prof H Soedarto SH, Tembalang 50275, Semarang, Indonesia; [Indarjo, Agus] Diponegoro Univ, Fac Fishery & Marine Sci, Dept Marine Sci, Jl Prof H Soedarto SH, Tembalang 50275, Semarang, Indonesia; [Putro, Sapto Purnomo] Diponegoro Univ, Fac Sci & Math, Dept Biol, Jl Prof H Soedarto SH, Tembalang 50275, Semarang, Indonesia; [Putro, Sapto Purnomo] Diponegoro Univ, Cent Lab Res & Serv, Ctr Marine Ecol & Biomonitoring Sustainable Aquac, 2and Floor,Jl Prof H Soedarto SH, Tembalang 50275, Semarang, Indonesia								0							Multidisciplinary Sciences	WOS:000541828800007		
J	Alroy, John								On four measures of taxonomic richness								PALEOBIOLOGY				46	2			158	175	PII S009483731900040X	10.1017/pab.2019.40			MAY 2020	2020	The choice of measures used to estimate the richness of species, genera, or higher taxa is a crucial matter in paleobiology and ecology. This paper evaluates four methods called shareholder quorum subsampling, true richness estimated using a Poisson sampling model (TRiPS), squares, and the corrected first-order jackknife (cJ1). Quorum subsampling interpolates to produce a relative richness estimate, while the other three extrapolate to the size of the overall species pool. Here I use routine ecological data to show that squares and cJ1 pass several basic validation tests, but TRiPS does not. First, TRiPS estimates are insensitive to the shape of abundance distributions, being entirely predicted by total counts of species and of individuals regardless of the details. Furthermore, TRiPS tends not to extrapolate at all when sampling is moderate or intense. Second, all three extrapolators yield lower values when they work with small uniform subsamples of large raw inventories. The third test is a split-analyze-and-sum analysis: each inventory is divided between the most common and least common halves of the abundance distribution, the methods are applied to the half-inventories, and the estimates are summed. Squares and cJ1 perform well here, but TRiPS does not extrapolate as long as the full inventories are reasonably well-sampled. It is otherwise not particularly accurate. The extrapolators are largely insensitive to the influence of abundance distribution evenness, as quantified using Pielou's J and a new index called the ratio of means. Quorum subsampling generally performs well, but it stumbles on the split-analyze-and-sum test and is confounded somewhat by evenness.		[Alroy, John] Macquarie Univ, Dept Biol Sci, Sydney, NSW, Australia; [Alroy, John] Macquarie Univ, Dept Biol Sci, Sydney, NSW, Australia								14							Biodiversity Conservation; Ecology; Evolutionary Biology; Paleontology	WOS:000537776200002		
J	de Almeida Junior, Eduardo Bezerra; Freire Correia, Bruna Emanuele; Santos-Filho, Francisco Soares								Diversity and structure of the woody component of a restinga in Alcantara, Maranhao State, Brazil								ACTA BRASILIENSIS				4	2			85	90		10.22571/2526-4338261			MAY-AUG 2020	2020	Although Maranhao State has the second longest coastline of Brazil, phytosociological studies are necessary to expand the knowledge of the restinga vegetation therein. Thus, the present study characterizes structural parameters of the woody component of a restinga in Alcantara city, west coast of Maranhao State. The phytosociological sampling included thirteen 100 m parallel transects, totaling 50 points. The inclusion criterion established for the species was perimeter at ground level > 10 cm. We sampled 34 species, 26 genera, and 17 families, totaling 200 individuals. The species with the highest importance value (IV) were Guettarda angelica Mart. ex Miill.Arg., Anacardium occidentale L., Myrcia splendens (Sw.) DC., Cenostigma bracteosum (Tul.) E. Gagnon & G.P. Lewis, Fridericia sp., Eugenia stictopetala Mart. ex DC., and Mouriri guianensis Aubl. The average height of the specimens was 4.44 m, and the average diameter was 12.6 cm. The Shannon diversity index found in the restinga was 2.92 nat. ine, and Pielou's evenness was 0.83. It is worth mentioning the presence of Sapium glandulosum (L.) Morong and Manilkara bidentata (A.DC.) A.Chev, which are common species of the Cerrado and the Amazonian forest, respectively. Our findings contribute to the knowledge of diversity, generating data for the development of conservation studies, besides reinforcing the influence of the flora of neighboring ecosystems in the colonization of the restingas of Maranhao State.		[de Almeida Junior, Eduardo Bezerra; Freire Correia, Bruna Emanuele] Univ Fed Maranhao, Programa Posgrad Biodiversidade & Conservacao, BR-65080805 Sao Luis, Maranhao, Brazil; [Santos-Filho, Francisco Soares] Univ Fed Piaui, Programa Posgrad Desenvolvimento & Meio Ambiente, BR-64002150 Teresina, Piaui, Brazil; [de Almeida Junior, Eduardo Bezerra] Univ Fed Maranhao, Programa Posgrad Biodiversidade & Conservacao, BR-65080805 Sao Luis, Maranhao, Brazil								1							Agriculture, Multidisciplinary	WOS:000536881500002		
J	Sanei-Dehkordi, Alireza; Soleimani-Ahmadi, Moussa; Cheshmposhan, Abdolrahim; Akbarzadeh, Kamran								Biodiversity of Medically Important Calyptratae Flies (Diptera: Schizophora) in Hospitals in the Northern Coastline of the Persian Gulf, Iran								JOURNAL OF MEDICAL ENTOMOLOGY				57	3			766	771		10.1093/jme/tjz222			MAY 2020	2020	Domestic filth flies play a significant role in the transmission of nosocomial infections and cause nosocomial myiasis in hospitals worldwide. This descriptive cross-sectional study was conducted in five hospitals of the Hormozgan province, of southern Iran. Adult flies were collected by bottle fly traps. Specimens were pinned and morphologically identified using the relevant keys. Species biodiversity indices including Menhinick (M), Shannon-Wiener (H'), Pielou's Evenness (E), and Simpson's diversity (D) were calculated. Totally 2,298 individuals of 18 species of flies belonging to nine genera and four families were collected. Chrysomya megacephala was the most frequent species (37.3%), followed by Chrysoma albiceps (24.8%), Fannia canicularis (5.1%), Musca domestica (4.8%), Sarcophaga aegyptica (3.7%), and 15 other species (24.4%). Our results show a high diversity and abundance of domestic filth flies in the studied hospitals. Relatively similar data derived from various hospitals in this study can show the uniformity in sanitary conditions of hospitals. On the other hand, estimation of diversity indices alarmed for potential of dominant species in fly communities in hospital environments.		[Sanei-Dehkordi, Alireza; Soleimani-Ahmadi, Moussa; Cheshmposhan, Abdolrahim] Hormozgan Univ Med Sci, Fac Hlth, Dept Med Entomol & Vector Control, Bandar Abbas, Iran; [Sanei-Dehkordi, Alireza; Soleimani-Ahmadi, Moussa] Hormozgan Univ Med Sci, Infect & Trop Dis Res Ctr, Hormozgan Hlth Inst, Bandar Abbas, Iran; [Akbarzadeh, Kamran] Univ Tehran Med Sci, Sch Publ Hlth, Dept Med Entomol & Vector Control, Ghods St,Enghelab St, Tehran, Iran; [Akbarzadeh, Kamran] Univ Tehran Med Sci, Sch Publ Hlth, Dept Med Entomol & Vector Control, Ghods St,Enghelab St, Tehran, Iran								3							Entomology; Veterinary Sciences	WOS:000580630900014		
