PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Soares, Antonio Onofre; Honek, Alois; Martinkova, Zdenka; Skuhrovec, Jiri; Cardoso, Pedro; Borges, Isabel								<i>Harmonia axyridis</i> failed to establish in the Azores: the role of species richness, intraguild interactions and resource availability								BIOCONTROL				62	3			423	434		10.1007/s10526-017-9794-z			JUN 2017	2017	To understand the role of native ladybird biodiversity in habitat susceptibility on the establishment and spread of Harmonia axyridis Pallas (Coleoptera: Coccinellidae), we characterized and compared European communities where they had established and where they had not established. The local communities of ladybirds were characterized in terms of biodiversity, the average difference in body mass between H. axyridis and other coccinellid species and the rarefied total body mass of all individuals (as a surrogate for aphid abundance and availability). The lack of success of H. axyridis in the Azores, as well as its low success in Southern Europe, can be explained by a combination of resource availability and intraguild competition. We suggest the success of this invasive alien species to establish in a habitat depends first on resource availability and second when most direct competitors for limited resources are absent or are uncommon.		[Soares, Antonio Onofre; Cardoso, Pedro; Borges, Isabel] Univ Azores, CE3c ABG Ctr Ecol Evolut Environm Changes, P-9501801 Ponta Delgada, Portugal; [Soares, Antonio Onofre; Cardoso, Pedro; Borges, Isabel] Univ Azores, Dept Biol, Azorean Biodivers Grp, P-9501801 Ponta Delgada, Portugal; [Honek, Alois; Martinkova, Zdenka; Skuhrovec, Jiri] Crop Res Inst, Drnovska 507, Prague 6, Czech Republic; [Cardoso, Pedro] Univ Helsinki, Finnish Museum Nat Hist, Pohjoinen Rautatiekatu 13,POB 17, FIN-00014 Helsinki, Finland; [Soares, Antonio Onofre] Univ Azores, CE3c ABG Ctr Ecol Evolut Environm Changes, P-9501801 Ponta Delgada, Portugal; [Soares, Antonio Onofre] Univ Azores, Dept Biol, Azorean Biodivers Grp, P-9501801 Ponta Delgada, Portugal								24							Entomology	WOS:000400990600012		
J	Rovero, Francesco; Owen, Nisha; Jones, Trevor; Canteri, Elisabetta; Iemma, Aaron; Tattoni, Clara								Camera trapping surveys of forest mammal communities in the Eastern Arc Mountains reveal generalized habitat and human disturbance responses								BIODIVERSITY AND CONSERVATION				26	5			1103	1119		10.1007/s10531-016-1288-2			MAY 2017	2017	Large-bodied mammals are a rich and diversified faunal group in tropical rainforests. However, knowledge on community size and composition, and on species' distribution and ecology remains often scant and inadequate against their chronic status of threats. We used camera trapping to detect mammals in the forests of the Eastern Arc Mountains (EAM) of Tanzania, a world renowned region for biodiversity comprised by a series of distinct and ancient mountain ranges partially covered in moist montane forest. We conducted surveys from 2003 to 2011 in eight of the 12 mountain blocks in Tanzania, and, through an overall sampling effort of 11,500 camera days, we detected 43 species. We normalized species richness and species' detection events by effort, and used these metrics to assess the effect of habitat and human disturbance variables. We found that rarefied richness is positively affected by forest area at the block level, and that richness at forest patch level is also affected by forest area as well as surrounding human density (negative effect). For a subset of 17 species, we found consistent patterns of avoidance or tolerance of human disturbance and forest edges, and increased occurrence in areas at higher elevation, matching the historical forest loss that in most mountains occurred at lower elevation. Our study provides ecological insights that are novel for most species and sites, and reveals a general trend of negative impact of human disturbance on both community size and species' relative abundance. Increased protection of the EAM forests in Tanzania is of urgent importance for the persistence of diversified mammal communities.		[Rovero, Francesco; Canteri, Elisabetta; Iemma, Aaron; Tattoni, Clara] MUSE Museo Sci, Trop Biodivers Sect, Corso Lavoro & Sci 3, I-38122 Trento, Italy; [Owen, Nisha] Zool Soc London, Regents Pk, London NW1 4RY, England; [Owen, Nisha] Soc Environm Explorat, 50-52 Rivington St, London EC2A 3QP, England; [Jones, Trevor] Southern Tanzania Elephant Program, POB 2494, Iringa, Tanzania; [Rovero, Francesco] MUSE Museo Sci, Trop Biodivers Sect, Corso Lavoro & Sci 3, I-38122 Trento, Italy								22							Biodiversity Conservation; Ecology; Environmental Sciences	WOS:000399235300006		
J	Levi, Peter S.; Starnawski, Piotr; Poulsen, Britta; Baattrup-Pedersen, Annette; Schramm, Andreas; Riis, Tenna								Microbial community diversity and composition varies with habitat characteristics and biofilm function in macrophyte-rich streams								OIKOS				126	3			398	409		10.1111/oik.03400			MAR 2017	2017	Biofilms in streams play an integral role in ecosystem processes and function yet few studies have investigated the broad diversity of these complex prokaryotic and eukaryotic microbial communities. Physical habitat characteristics can affect the composition and abundance of microorganisms in these biofilms by creating microhabitats. Here we describe the prokaryotic and eukaryotic microbial diversity of biofilms in sand and macrophyte habitats (i.e. epipsammon and epiphyton, respectively) in five macrophyte-rich streams in Jutland, Denmark. The macrophyte species varied in growth morphology, C:N stoichiometry, and preferred stream habitat, providing a range in environmental conditions for the epiphyton. Among all habitats and streams, the prokaryotic communities were dominated by common phyla, including Alphaproteobacteria, Bacteriodetes, and Gammaproteobacteria, while the eukaryotic communities were dominated by Stramenopiles (i.e. diatoms). For both the prokaryotes and eukaryotes, the epipsammon were consistently the most diverse communities and the epiphytic communities were generally similar among the four macrophyte species. However, the communities on the least complex macrophyte, Sparganium emersum, had the lowest richness and evenness and fewest unique OTUs, whereas the macrophyte with the most morphological complexity, Callitriche spp., had the highest number of unique OTUs. In general, the microbial taxa were ubiquitously distributed across the relatively homogeneous Danish landscape as determined by measuring the similarity among communities (i.e. SOrensen similarity index). Furthermore, we found significant correlations between microbial diversity (i.e. Chao1 rarefied richness and Pielou's evenness) and biofilm structure and function (i.e. C:N ratio and ammonium uptake efficiency, respectively); communities with higher richness and evenness had higher C:N ratios and lower uptake efficiency. In addition to describing the prokaryotic and eukaryotic community composition in stream biofilms, our study indicates that 1) physical habitat characteristics influence microbial diversity and 2) the variation in microbial diversity may dictate the structural and functional characteristics of stream biofilm communities.		[Levi, Peter S.; Baattrup-Pedersen, Annette; Riis, Tenna] Aarhus Univ, Dept Biosci, Aquat Biol, Aarhus, Denmark; [Levi, Peter S.] Drake Univ, Environm Sci & Policy, Des Moines, IA 50311 USA; [Starnawski, Piotr; Poulsen, Britta; Schramm, Andreas] Aarhus Univ, Dept Biosci, Microbiol, Aarhus, Denmark; [Levi, Peter S.] Aarhus Univ, Dept Biosci, Aquat Biol, Aarhus, Denmark; [Levi, Peter S.] Drake Univ, Environm Sci & Policy, Des Moines, IA 50311 USA								26							Ecology	WOS:000395037400010		
J	Martins, Renato T.; Couceiro, Sheyla R. M.; Melo, Adriano S.; Moreira, Marcelo P.; Hamada, Neusa								Effects of urbanization on stream benthic invertebrate communities in Central Amazon								ECOLOGICAL INDICATORS				73				480	491		10.1016/j.ecolind.2016.10.013			FEB 2017	2017	Urbanization and its physical and chemical effects on aquatic environments influence invertebrate communities negatively. Yet, it is not clear how urbanization affects inter-annual variation of invertebrate assemblages in streams. We 1) evaluated urbanization effects on the ecological conditions (biotic and abiotic) of streams in Manaus and 2) analyzed invertebrate community variation over time (between 2003 and 2010). Data on abiotic variables and invertebrates from 2003 were obtained from a previous study. In 2010 we sampled abiotic variables and invertebrate communities in the same low-order urban streams sampled in 2003 (n = 40). We recorded high values of total nitrogen, total phosphorous, deforestation, total impervious area (TIA), water temperature, pH, and electrical conductivity in the most urbanized streams, as compared to the least-impacted ones. In contrast, the least-impacted streams had high dissolved oxygen concentrations. Water quality was poorer in 2010 than in 2003: oxygen concentration was lower and total nitrogen, total phosphorous, deforestation, and TIA significantly higher in 2010. We recorded higher inter-annual variation of abiotic variables in the most-impacted streams as compared to the least-impacted streams. EPT (%, Ephemeroptera, Plecoptera, and Trichoptera) and richness metrics decreased with urbanization. On the other hand, % OP (percent of Oligochaeta and Psychodidae) increased with urbanization. Observed and EPT richness and% OP increased between 2003 and 2010. On the other hand, rarefied richness decreased between years. Increases of observed and EPT richness between 2003 and 2010 were related to low inter-annual variability in streams conditions; however, differences of% OP and rarefied richness were not related to inter-annual variability in environmental conditions. The degree of urbanization did not explain the magnitude of the within-stream difference of invertebrate communities between 2003 and 2010. The increased effects of urbanization represented by the abiotic variables sampled and the reduction of invertebrate richness and increased dominance of tolerant taxa indicate that public policy is not enough to protect or mitigate human impacts on the urban water systems under study. (C) 2016 Elsevier Ltd. All rights reserved.		[Martins, Renato T.; Hamada, Neusa] INPA, Coordenacao Biodiversidade, Programa Posgrad Entomol, Av Andre Araujo 2936,CP 478, BR-69067375 Manaus, Amazonas, Brazil; [Couceiro, Sheyla R. M.] Univ Fed Oeste Para, Inst Ciencias & Tecnol Aguas, Rua Vera Paz S-N, BR-68035110 Santarem, PA, Brazil; [Melo, Adriano S.] Univ Fed Goias, ICB, Dept Ecol, CP 131, BR-74001970 Goiania, Go, Brazil; [Moreira, Marcelo P.] Fundacao Vitoria Amazonica, Programa Geopolit Conservacao, Rua Estrela DAlva 146, BR-69060093 Manaus, Amazonas, Brazil; [Martins, Renato T.] INPA, Coordenacao Biodiversidade, Programa Posgrad Entomol, Av Andre Araujo 2936,CP 478, BR-69067375 Manaus, Amazonas, Brazil								47							Biodiversity Conservation; Environmental Sciences	WOS:000398334400049		
J	Sharpe, D. M. T.; De Leon, L. F.; Gonzalez, R.; Torchin, M. E.								Tropical fish community does not recover 45 years after predator introduction								ECOLOGY				98	2			412	424		10.1002/ecy.1648			FEB 2017	2017	Predation is considered to be an important factor structuring natural communities. However, it is often difficult to determine how it may influence long-term, broad-scale, diversity patterns, particularly in diverse tropical systems. Biological introductions can provide powerful insight to test the sustained consequences of predation in natural communities, if pre-introduction data are available. Half a century ago, Zaret and Paine demonstrated strong and immediate community-level effects following the introduction of a novel apex predator (peacock bass, Cichla monoculus) into Lake Gatun, Panama. To test for long-term changes associated with this predator introduction, we followed up on their classic study by replicating historical sampling methods and examining changes in the littoral fish community at two sites in Lake Gatun 45 years post-introduction. To broaden our inference, we complemented this temporal comparison with a spatial analysis, wherein we compared the fish communities from two lakes with and one lake without peacock bass. Comparisons with historical data revealed that the peacock bass remains the most abundant predator in Lake Gatun. Furthermore, the collapse of the littoral prey community observed immediately following the invasion has been sustained over the past 45 years. The mean abundance of native littoral fish is now 96% lower than it was prior to the introduction. Diversity (rarefied species richness) declined by 64% post-introduction, and some native species appear to have been locally extirpated. We observed a similar pattern across invaded and uninvaded lakes: the mean abundance of native fishes was 5-40 times lower in lakes with (Gatun, Alajuela) relative to the lake without peacock bass (Bayano). In particular, small-bodied native fishes (Characidae, Peociliidae), which are common prey of the peacock bass, were more than two orders of magnitude (307 times) less abundant in Gatun and one order of magnitude (28 times) less abundant in Alajuela than in Bayano. However, total native fish diversity did not differ significantly across lakes, suggesting that while many native species have declined in abundance, few have been completely extirpated. Introduced predators can have strong effects on community structure and functional diversity, even in highly diverse tropical communities, and these effects can persist over multiple decades.		[Sharpe, D. M. T.; Gonzalez, R.; Torchin, M. E.] Smithsonian Trop Res Inst, Apartado 0843-03092, Balboa, Ancon, Panama; [Sharpe, D. M. T.] McGill Univ, Redpath Museum, Montreal, PQ H3A 2K6, Canada; [De Leon, L. F.] Univ Massachusetts, Dept Biol, Boston, MA 02125 USA; [De Leon, L. F.] Inst Invest Cient & Serv Alta Tecnol INDICASAT AI, Ctr Biodiversidad & Descubrimiento Drogas, Panama City, Panama; [Sharpe, D. M. T.] Smithsonian Trop Res Inst, Apartado 0843-03092, Balboa, Ancon, Panama; [Sharpe, D. M. T.] McGill Univ, Redpath Museum, Montreal, PQ H3A 2K6, Canada								46							Ecology	WOS:000393375700013		
J	Yeung, Alex C. Y.; Lecerf, Antoine; Richardson, John S.								Assessing the long-term ecological effects of riparian management practices on headwater streams in a coastal temperate rainforest								FOREST ECOLOGY AND MANAGEMENT				384				100	109		10.1016/j.foreco.2016.10.044			JAN 15 2017	2017	Our understanding of how effective forestry Best Management Practices (BMPs) can mitigate logging impacts on the structure and functioning of temperate headwater streams tends to be based upon studies conducted within the first few years post-harvest. Little is known about how the affected biological parameters of streams change during riparian and upland forest regeneration, particularly the time taken to return to pre-harvest levels, or to within the range of reference conditions. By following up on an earlier study in southwestern British Columbia, Canada, we examined the post-logging recovery trajectories of stream attributes under multiple forest treatments. These treatments provided a gradient of riparian protection, including streamside clear-cutting with no reserves, and with fixed-width reserves (10 m and 30 m), and thinning with 50% basal area removal of riparian trees, which were compared with unharvested control sites. About 15 years after clear-cutting and 9 years after thinning, slower decomposition of red alder leaves (Alnus rubra) was reported in streams affected by forest harvesting, which was attributed to lower density of shredder invertebrates. Thinned reaches had lower litter decomposition rate than, but similar shredder density and richness to, unharvested reference sites. After a further 7 years of forest regrowth (time elapsed between the previous and present study), we found that litter decomposition rate and shredder density in logging-affected reaches converged with values in reference reaches. Stream functional integrity, as reflected by litter decomposition, increased across all forest treatments. Some differences in rarefied shredder richness among forest treatments emerged in this study. The legacy effects of thinning on some biotic variables likely diminished more quickly (2-9 years post-harvest) than those of clear-cutting with and without riparian reserves (8-15 years). Stream recovery from thinning to reference conditions should continue to warrant attention, as wider, larger-scale partial harvesting practices are recommended within emerging paradigms of forest management. Overall, our findings indicate time scales towards recovery of an important ecological process of streams under common forestry practices, which could be longer than other stream properties, such as water quality. Such differences in recovery time frames should be considered for the planning of forestry operations and monitoring of harvesting legacies. (C) 2016 Elsevier B.V. All rights reserved.		[Yeung, Alex C. Y.; Richardson, John S.] Univ British Columbia, Dept Forest & Conservat Sci, Vancouver, BC V6T 1Z4, Canada; [Lecerf, Antoine] Univ Toulouse, CNRS, INPT, UPS,EcoLab, 118 Route Narbonne, F-31062 Toulouse, France; [Yeung, Alex C. Y.] Univ British Columbia, Dept Forest & Conservat Sci, Vancouver, BC V6T 1Z4, Canada								23							Forestry	WOS:000390727600012		
J	Cernecka, Ludmila; Mihal, Ivan; Jarcuska, Benjamin								Response of ground-dwelling harvestman assemblages (Arachnida: Opiliones) to European beech forest canopy cover								EUROPEAN JOURNAL OF ENTOMOLOGY				114				334	342		10.14411/eje.2017.042			2017	2017	We studied the effects of the overstory canopy cover on ground-dwelling harvestmen communities in European beech forests in the Western Carpathian Mts. We analyzed the differences in species richness, abundance and composition in two tree canopy cover categories (closed and open canopy). Overall, 1765 individuals belonging to 16 species were caught using pitfall traps. Repeated-measures ANOVA revealed that under both closed and open canopies a similar absolute and rarefied species richness and number of individuals (standardized to 100 pitfall trap days) were caught, and that both species richness and abundance were affected by the season (i.e., time of trap replacement); yet the total number of individuals trapped was more than two times greater under the open canopy than under the closed canopy. Despite the subtle differences in the taxonomic composition of the catches under the open and closed canopies revealed by DCA followed by RDA, the composition of ground-dwelling harvestmen assemblages differed under the two canopy covers. The open canopy was more suitable for heliophilic, xerothermic eurytopic harvestmen species typical for open and ecotonal habitats, such as Egaenus convexus (C.L.Koch) and Oligolophus tridens (C.L. Koch) but still suitable for hemihygrophilic Lophopilio palpinalis (Herbst). The closed canopy stands were preferred by shade-tolerant, hygrophilic eurytopic harvestmen species, such as Trogulus sp. Latreille, Dicranolasma scabrum (Herbst) and Platybunus bucephalus (C.L. Koch). Our results highlight the importance of intra-habitat heterogeneity of a harvestmen community.		[Cernecka, Ludmila; Mihal, Ivan; Jarcuska, Benjamin] Slovak Acad Sci, Inst Forest Ecol, L Stura 2, Zvolen 96053, Slovakia; [Jarcuska, Benjamin] Slovak Acad Sci, Inst Forest Ecol, L Stura 2, Zvolen 96053, Slovakia								7							Entomology	WOS:000419219900022		
J	Uwimbabazi, Moreen; Eycott, Amy E.; Babweteera, Fred; Sande, Eric; Telford, Richard J.; Vandvik, Vigdis								Avian guild assemblages in forest fragments around Budongo Forest Reserve, western Uganda								OSTRICH				88	3			267	276		10.2989/00306525.2017.1318186			2017	2017	Remnant forest fragments provide an opportunity for conservation in fragmented landscapes but some patches are more useful than others. Forest fragments around Budongo Forest Reserve, an Important Bird Area in western Uganda, were surveyed to explore the effects of different aspects of habitat fragmentation on bird guild composition. We recorded 1 128 individuals of 75 bird species over 7 056 net hours. The greatest number of birds and species were recorded in the forest fragments that were large, near to the continuous forest and surrounded by subsistence farmland. However, rarefied species richness was not affected by distance, size or matrix type; instead, forest specialist species were replaced by generalists and visitors with increasing fragmentation. The proportion of forest specialists and of terrestrial insectivores decreased with distance from the main forest, canopy openness and matrix intensity but not with fragment area. The findings show that bird assemblages vary in their response to habitat fragmentation but within guilds the response to fragmentation can be consistent, and can make ecological sense. Forest bird conservation can therefore benefit from information on species ecology when deciding which bird species and which parts of the landscape are to be prioritised for conservation or monitoring purposes.		[Uwimbabazi, Moreen] Makerere Univ, Coll Agr & Environm Sci, Dept Forest Biol & Ecosyst Management, Kamapala, Uganda; [Eycott, Amy E.; Telford, Richard J.; Vandvik, Vigdis] Univ Bergen, Inst Biol, Bergen, Norway; [Babweteera, Fred] Royal Zool Soc Scotland, Edinburgh, Midlothian, Scotland; [Babweteera, Fred] Budongo Conservat Field Stn, Masindi, Uganda; [Sande, Eric] Makerere Univ, Coll Nat Sci, Dept Biol Sci, Kampala, Uganda; [Uwimbabazi, Moreen] Makerere Univ, Coll Agr & Environm Sci, Dept Forest Biol & Ecosyst Management, Kamapala, Uganda								4							Ornithology	WOS:000416580600010		
J	Koperski, Pawel								Taxonomic, phylogenetic and functional diversity of leeches (Hirudinea) and their suitability in biological assessment of environmental quality								KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS					418					49	10.1051/kmae/2017040			2017	2017	Different components of biological diversity of leeches (Hirudinea), sampled in lowland watercourses in Poland were compared between sites differed in terms of environmental quality, measured by officially approved procedures. Indices based on taxonomic diversity, rarefied species richness, taxonomic distinctness, phylogenetic diversity and functional diversity were considered in the analysis, for sites belonging to three biocoenotic types of watercourses. In most cases values of all indices except Pielou's evenness show unimodal relationships with environmental quality and in any case monotonic increase in diversity was not shown. Median values of diversity were significantly higher and its highest values were significantly more frequent at sites with moderate than with low or high environmental quality. This pattern of relationships was observed both for indices based on presence/absence data and those based on relative abundance of species. The significance of this mode of relationships differed between biocoenotic types and between procedures using to measure environmental quality. The results obtained show low and doubtful usefulness of each component of leech diversity as an element of biological assessment in lowland watercourses.		[Koperski, Pawel] Univ Warsaw, Ctr Biol & Chem Res, Fac Biol, Dept Hydrobiol, Zwirki & Wigury101, PL-02089 Warsaw, Poland; [Koperski, Pawel] Univ Warsaw, Ctr Biol & Chem Res, Fac Biol, Dept Hydrobiol, Zwirki & Wigury101, PL-02089 Warsaw, Poland								8							Fisheries; Marine & Freshwater Biology	WOS:000413535700001		
J	Paice, Robyn L.; Chambers, Jane M.; Robson, Belinda J.								Native submerged macrophyte distribution in seasonally-flowing, south-western Australian streams in relation to stream condition								AQUATIC SCIENCES				79	1			171	185		10.1007/s00027-016-0488-x			JAN 2017	2017	Submerged macrophytes are important structural and biological components of many lowland streams with potential to support ecosystem processes in degraded streams, provided that growth is not excessive. In a low-gradient agricultural landscape, a survey was used to explore associations between submerged macrophyte growth, biodiversity and variables assessing stream condition in seasonally-flowing streams. These variables were sampled across fifty-three reaches on seven adjacent streams in the mediterranean climate region of south-western Australia. Native submerged macrophytes were present in 43 % of sampled reaches, forming two distinct macrophyte assemblages dominated either by Potamogeton spp. together with Ottelia ovalifolia, or by Cycnogeton spp. The Potamogeton/Ottelia assemblage was present in degraded reaches with higher light availability and deposition of fine sediments, but did not show excessive growth, even under nutrient-enriched conditions. Conversely, Cycnogeton spp. were associated with shaded conditions and greater flow. Reaches with macrophytes present had significantly higher macroinvertebrate abundance and family richness than those without, although rarefied family richness was similar among reaches with and without submerged macrophytes. The more structurally complex Potamogeton/Ottelia assemblage supported a greater abundance of grazers, shredders and predators than the simpler Cycnogeton spp. In degraded agricultural streams, remnant and colonising populations of submerged macrophytes may compensate for loss of riparian-derived habitat and resources for macroinvertebrates, and thus the food supply for predatory species.		[Paice, Robyn L.; Chambers, Jane M.; Robson, Belinda J.] Murdoch Univ, Environm & Conservat Sci, 90 South St, Murdoch, WA 6150, Australia; [Paice, Robyn L.] Murdoch Univ, Environm & Conservat Sci, 90 South St, Murdoch, WA 6150, Australia								7							Environmental Sciences; Limnology; Marine & Freshwater Biology	WOS:000394107900014		
J	Furbish, David Jon; Fathel, Siobhan L.; Schmeeckle, Mark W.; Jerolmack, Douglas J.; Schumer, Rina								The elements and richness of particle diffusion during sediment transport at small timescales								EARTH SURFACE PROCESSES AND LANDFORMS				42	1			214	237		10.1002/esp.4084			JAN 2017	2017	The ideas of advection and diffusion of sediment particles are probabilistic constructs that emerge when the Master equation, a precise, probabilistic description of particle conservation, is approximated as a Fokker-Planck equation. The diffusive term approximates nonlocal transport. It looks' upstream and downstream for variations in particle activity and velocities, whose effects modify the advective term. High-resolution measurements of bedload particle motions indicate that the mean squared displacement of tracer particles, when treated as a virtual plume, primarily reflects a nonlinear increase in the variance in hop distances with increasing travel time, manifest as apparent anomalous diffusion. In contrast, an ensemble calculation of the mean squared displacement involving paired coordinate positions independent of starting time indicates a transition from correlated random walks to normal (Fickian) diffusion. This normal behavior also is reflected in the particle velocity autocorrelation function. Spatial variations in particle entrainment produce a flux from sites of high entrainment toward sites of low entrainment. In the case of rain splash transport, this leads to topographic roughening, where differential rain splash beneath the canopy of a desert shrub contributes to the growth of a soil mound beneath the shrub. With uniform entrainment, rain splash transport, often described as a diffusive process, actually represents an advective particle flux that is proportional to the land surface slope. Particle diffusion during both bedload and rain splash transport involves motions that mostly are patchy, intermittent and rarefied. The probabilistic framework of the Master equation reveals that continuous formulations of the flux and its divergence (the Exner equation) represent statistically expected behavior, analogous to Reynolds-averaged conditions. Key topics meriting clarification include the mechanical basis of particle diffusion, effects of rarefied conditions involving patchy, intermittent motions, and effects of rest times on diffusion of tracer particles and particle-borne substances. Copyright (c) 2016 John Wiley & Sons, Ltd.		[Furbish, David Jon; Fathel, Siobhan L.] Vanderbilt Univ, Dept Earth & Environm Sci, Nashville, TN 37240 USA; [Furbish, David Jon; Fathel, Siobhan L.] Vanderbilt Univ, Dept Civil & Environm Engn, Nashville, TN 37235 USA; [Schmeeckle, Mark W.] Arizona State Univ, Sch Geog Sci & Urban Planning, Tempe, AZ 85281 USA; [Jerolmack, Douglas J.] Univ Penn, Dept Earth & Environm Sci, Philadelphia, PA 19104 USA; [Schumer, Rina] Desert Res Inst, Div Hydrol Sci, Reno, NV 89512 USA; [Furbish, David Jon] Vanderbilt Univ, Dept Earth & Environm Sci, Nashville, TN 37240 USA								29							Geography, Physical; Geosciences, Multidisciplinary	WOS:000393806400013		
J	Geedicke, I.; Schultz, M.; Rudolph, B.; Oldeland, J.								Phylogenetic clustering found in lichen but not in plant communities in European heathlands								COMMUNITY ECOLOGY				17	2			216	224		10.1556/168.2016.17.2.10			DEC 2016	2016	Species richness is a widespread measure to evaluate the effect of different management histories on plant communities and their biodiversity. However, analysing the phylogenetic structure of plant communities could provide new insights into the effects of different management methods on community assemblages and provide further guidance for conservation decisions. Heathlands require permanent management to ensure the existence of such a cultural landscape. While traditional management with grazing is time consuming, mechanical methods are often applied but their consequences on the phylogenetic community assemblages are still unclear. We sampled 60 vegetation plots in dry sandy heathlands (EU habitat type 2310) in northern Germany stratified by five different heathland management histories: fire, plaggen (turf cutting), mowing, deforestation and intensive grazing. Due to the distant relationship of vascular plants and lichens, we assembled two phylogenetic trees, one for vascular plants and one for lichens. We then calculated phylogenetic diversity (PD) and measures of phylogenetic community structure for vascular plant and lichen communities. Deforested areas supported significantly higher PD values for vascular plant communities. We found that PD was strongly correlated with species richness (SR) but the calculation of rarefied PD was uncorrelated to SR leading to a different ranking of management histories. We observed phylogenetic clustering in the lichen communities but not for vascular plants. Thus, management by mowing and intensive grazing promotes habitat filtering of lichens, while management histories that cause greater disturbance such as fire and plaggen do not seem to affect phylogenetic community structure. The set of management strategies fulfilled the goals of the managers in maintaining a healthy heathland community structure. However, management strategies that cause less disturbance can offer an additional range of habitat for other taxonomic groups such as lichen communities.		[Geedicke, I.; Schultz, M.; Rudolph, B.; Oldeland, J.] Univ Hamburg, Bioctr Klein Flottbek & Bot Garden, Biodivers Evolut & Ecol Plants, Ohnhorststr 18, D-22609 Hamburg, Germany; [Geedicke, I.] Univ Hamburg, Bioctr Klein Flottbek & Bot Garden, Biodivers Evolut & Ecol Plants, Ohnhorststr 18, D-22609 Hamburg, Germany								8							Ecology	WOS:000392008400010		
J	Fenton, Isabel S.; Pearson, Paul N.; Jones, Tom Dunkley; Purvis, Andy								Environmental Predictors of Diversity in Recent Planktonic Foraminifera as Recorded in Marine Sediments								PLOS ONE				11	11					e0165522	10.1371/journal.pone.0165522			NOV 16 2016	2016	Global diversity patterns are thought to result from a combination of environmental and historical factors. This study tests the set of ecological and evolutionary hypotheses proposed to explain the global variation in present-day coretop diversity in the macroperforate planktonic foraminifera, a clade with an exceptional fossil record. Within this group, marine surface sediment assemblages are thought to represent an accurate, although centennial to millennial time-averaged, representation of recent diversity patterns. Environmental variables chosen to capture ocean temperature, structure, productivity and seasonality were used to model a range of diversity measures across the world's oceans. Spatial autoregressive models showed that the same broad suite of environmental variables were important in shaping each of the four largely independent diversity measures (rarefied species richness, Simpson's evenness, functional richness and mean evolutionary age). Sea-surface temperature explains the largest portion of diversity in all four diversity measures, but not in the way predicted by the metabolic theory of ecology. Vertical structure could be linked to increased diversity through the strength of stratification, but not through the depth of the mixed layer. There is limited evidence that seasonal turnover explains diversity patterns. There is evidence for functional redundancy in the low-latitude sites. The evolutionary mechanism of deep-time stability finds mixed support whilst there is relatively little evidence for an out-of-the-tropics model. These results suggest the diversity patterns of planktonic foraminifera cannot be explained by any one environmental variable or proposed mechanism, but instead reflect multiple processes acting in concert.		[Fenton, Isabel S.; Purvis, Andy] Nat Hist Museum, Dept Life Sci, Cromwell Rd, London SW7 5BD, England; [Fenton, Isabel S.; Purvis, Andy] Imperial Coll London, Dept Life Sci, Silwood Pk Campus, Ascot SL5 7PY, Berks, England; [Pearson, Paul N.] Cardiff Univ, Sch Earth & Ocean Sci, Cardiff CF10 3AT, S Glam, Wales; [Jones, Tom Dunkley] Univ Birmingham, Sch Geog Earth & Environm Sci, Birmingham B15 2TT, W Midlands, England; [Fenton, Isabel S.] Nat Hist Museum, Dept Life Sci, Cromwell Rd, London SW7 5BD, England; [Fenton, Isabel S.] Imperial Coll London, Dept Life Sci, Silwood Pk Campus, Ascot SL5 7PY, Berks, England								23							Multidisciplinary Sciences	WOS:000387909300019		
