PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Hu Zhongjun; Jia Xixi; Chen Xihua; Zhang Ying; Liu Qigen								Spatial and seasonal pattern of macrozoobenthic assemblages and the congruence in water quality bioassessment using different taxa in artificial Mingzhu Lake in Shanghai								CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY				34	5			928	936		10.1007/s00343-016-4244-9			SEP 2016	2016	The spatial and seasonal pattern of macrozoobenthic structure and its relationship with environmental factors were studied from July 2006 to April 2008 in Mingzhu Lake, Chongming Island, Shanghai at the Changjiang River mouth. The congruences in water quality bioassessment based on diversity and biotic indices and using different taxonomic categories were also explored to find the best assessment method of water quality for the lake. All major structural characteristics of macrozoobenthic community, including species composition, abundance, biomass and four biomass-based diversity indices (Shannon's diversity, Simpson's diversity, Pielou's evenness and Simpson's evenness index) fluctuated significantly in season but in space. The above four abundance-based diversity indices plus abundance-based Margalef's richness index did not display significant spatial variations; and significant seasonal differences were found in three indices only. Water temperature was the key environmental factor responsible for macrozoobenthic spatio-temporal distribution patterns. Water quality assessed by Shannon's index (H-a') and biological pollution index (BPI) rather than the other four biotic indices were consistent with those by trophic state index (TSI). Results from chironomids and oligochaetes did not always agree to those from the whole community when H-a' or Hilsenhoff biotic index was applied to bioassessment. Therefore, combining multiple indices and avoiding a single taxonomic category to assess water quality are strongly recommended and in Mingzhu Lake using a mixture of H-a' and BPI will ensure the most effective investigation of water quality. Our results also show that the main structural characteristics of macrozoobenthic communities in the small lake may display consistent spatial patterns.		[Hu Zhongjun; Jia Xixi; Zhang Ying; Liu Qigen] Shanghai Ocean Univ, Minist Agr, Key Lab Freshwater Fisheries Germplasm Resources, Shanghai 201306, Peoples R China; [Chen Xihua] Chinese Acad Fishery Sci, Yangtze River Fisheries Res Inst, Minist Agr, Key Lab Freshwater Biodivers Conservat & Utilizat, Wuhan 434000, Peoples R China; [Liu Qigen] Shanghai Ocean Univ, Minist Agr, Key Lab Freshwater Fisheries Germplasm Resources, Shanghai 201306, Peoples R China								1							Limnology; Oceanography	WOS:000379737000005		
J	Pesic, Vladimir; Dmitrovic, Dejan; Savic, Ana; von Fumetti, Stefanie								Studies on eucrenal-hypocrenal zonation of springs along the river mainstream: A case study of a karst canyon in Bosnia and Herzegovina								BIOLOGIA				71	7			809	817		10.1515/biolog-2016-0095			JUL 2016	2016	The canyons in Dinaric karst are known to harbour a diverse aquatic fauna living in springs along the river mainstream. However, the knowledge on the ecology of these springs and also on the springs in mountainous areas of the Balkan Peninsula in general is poor. This study is focused on the macroinvertebrate assemblages of three different types of springs along the Cvrcka River (Republic of Srpska, Bosnia and Herzegovina). The aim of this study was to check whether existing criteria for regional spring zonations in Central Europe are applicable also for riparian springs with short springbrooks bordering high order streams. The macroinvertebrates were collected seasonally for one year at two different distances from the source: at the source, and approximately 2-3 m from the source ("springbrook"). At the spring sources, we found 59 species and higher taxa while in the springbrooks 61 species and higher taxa were recorded. Diptera represented the most abundant taxon, followed by Amphipoda and Trichoptera. No strong trend for the Margalef's index for the spring source and springbrook was detected, while the Shannon's diversity index increased in the springbrook of the studied springs. Our analysis did not prove significant differences between the macroinvertebrate assemblages from the source and springbrook. Based on faunistic data we suggest that small riparian springs with a short outflow likely do not exhibit true spring zonation but may show a "quasi-zonation" defined as a possible hidden differentiation between spring source and springbrook. Our study shows that criteria for spring zonation are not suitable for riparian springs bordering high order streams.		[Pesic, Vladimir] Univ Montenegro, Dept Biol, Cetinjski Put Bb, Podgorica 81000, Montenegro; [Dmitrovic, Dejan] Univ Banja Luka, Dept Biol, Mladena Stojanovica 2, Banja Luka, Republic Of Srp, Bosnia & Herceg; [Savic, Ana] Univ Nis, Fac Sci & Math, Dept Biol & Ecol, Visegradska 33, Nish 18000, Serbia; [von Fumetti, Stefanie] Univ Basel, Dept Environm Sci, St Johanns Vorstadt 10, CH-4056 Basel, Switzerland; [Pesic, Vladimir] Univ Montenegro, Dept Biol, Cetinjski Put Bb, Podgorica 81000, Montenegro								14							Biology	WOS:000382261100011		
J	Mbaka, John G.; M'Erimba, Charles M.; Karanja, Henry T.; Mathooko, Jude M.; Mwaniki, Mercy W.								Does the exclusion of meiofauna affect the estimation of biotic indices using stream invertebrates?								AFRICAN ZOOLOGY				51	2			91	97		10.1080/15627020.2016.1196120			2016	2016	Biomonitoring of rivers is usually undertaken using information based on macroinvertebrate assemblages. However, exclusion of meiofauna (i.e. invertebrates less than 0.5 mm in size) when sorting benthic invertebrates can affect the estimation of densities and other biotic indices. In the present study, the effect of excluding the less than 0.5 mm fraction of invertebrates on estimation of benthic invertebrate indices was investigated in the Naro Moru River, Kenya. The Shannon-Wiener diversity index, Pielou's evenness index, a multimetric index, Simpson's diversity index, Margalef's diversity index, mean invertebrate density, taxa richness, and Ephemeroptera, Plecoptera and Trichoptera (EPT) densities were determined. Only mean invertebrate and EPT densities differed significantly between the greater than 0.5 mm and total fractions. In conclusion, exclusion of meiofauna from invertebrate samples can affect the estimation of some stream invertebrate biotic indices.		[Mbaka, John G.; M'Erimba, Charles M.] Egerton Univ, Dept Biol Sci, Nakuru, Kenya; [Karanja, Henry T.] Egerton Univ, Dept Nat Resources, Nakuru, Kenya; [Mathooko, Jude M.] Global Res Akad & Mentoring Serv, Nakuru, Kenya; [Mwaniki, Mercy W.] Jomo Kenyatta Univ Agr & Technol, Dept Geomat Engn & Geospatial Informat Sci, Nairobi, Kenya; [Mbaka, John G.] Egerton Univ, Dept Biol Sci, Nakuru, Kenya								1							Zoology	WOS:000382558100003		
J	Liliana Barrios-Tones, Pilar; Villegas-Guzman, Gabriel A.								Mites associated with two species of the genus <i>Odontotaenius</i> (Coleoptera: Passalidae) in Mexico								REVISTA DE BIOLOGIA TROPICAL				63	3			659	671		10.15517/rbt.v63i3.15745			SEP 2015	2015	Mites can establish association with different arthropods as coleopterans families Scarabaeidae and Passalidae. Passalids are distributed in tropical and templates zones, and until now, more than 200 species of mites have been associated to them. One of the relationships between passalids and mites is the phoresy where one small animal (the phoretic) seeks out and attaches to another animal (the host) for transportation. Herein, we studied the mites associated to O. zodiacus and O. striatopunctatus; for this, 80 Odontotaenius with mites were reviewed; passalids were collected in and under decaying logs from six states of Mexico, and were individually kept in vials with 80% ethanol. The specimens were carried to the laboratory and mites removed with fine-pointed forceps under stereo microscope. The mites were stored with 80 % alcohol until some were cleared with lacto-phenol and mounted in Hoyer's solution. We found 1 945 mites belonging to 13 families (Acaridae, Ascidae, Diarthrophallidae, Digamasellidae, Diplogyniidae, Euzerconidae, Heterocheylidae, Histiostomatidae, Klinckowstroemiidae, Laelapidae, Megisthanidae, Trematuridae, and Uropodidae) and 42 species, being the most abundant species Anoetus sp. For O. striatopunctatus (16 specimens) we found 562 mites (95 female female, 34 males, 197 hypopus, 234 deutonymph, 2 tritonymph) of 11 families and 22 species; the most abundant were Uropodidae (42 %) and Histiostomatidae (26 %). While for 0. zodiacus (64 specimens) were found 1 383 mites (300 9, 204 66, 608 hypopus, 139 deutonymphs, 133 tritonymphs) of 10 families and 30 species; the most abundant were: Diartrophallidae, Acaridae, and Histiostomatidae (23 % for the two first and 21 % for third). The high abundance and richness was in O. zodiacus, likewise Margalef (S') and Shanon-Winner (H') indexes were higher in this species (O. zodiacus S' = 4.05, H' = 2.2; 0 striatopienctatus S' = 3.34, H' = 1.94), while Equity (E-H) was similar to both hosts (O. zodiacus E-H = 0.64; 0. striatopunctatus E-H = 0.63). The mites were found principally in the protected zone of the passalid's body, as under elytron, membranous wings, and in the clefts of the ventral region of the passalid, and, in minor proportion, on the head and coxal regions. From our findings, 12 species were new records for the Mexican passalids: Abrotarsala cuneiformis, A. obesa, A. pyriformis, Brachytremella sp., Diarthrophallus cartwrighti, D. crinatus, Lombardiniella sp., Trichodiplogynium carlosi, T sahlbergi, T hirsutum and Thichodiplogynium sp., and additional studies may help describe and understand these mites-passalids associations.		[Liliana Barrios-Tones, Pilar; Villegas-Guzman, Gabriel A.] Escuela Nacl Ciencias Biol, IPN, Lab Acarol Dra Isabel Bassols Batalla, Prolongac Carpio, Mexico City 11340, DF, Mexico; [Liliana Barrios-Tones, Pilar] Escuela Nacl Ciencias Biol, IPN, Lab Acarol Dra Isabel Bassols Batalla, Prolongac Carpio, Esquina Con Plan de Ayala S-N, Mexico City 11340, DF, Mexico								2							Biology	WOS:000366149200009		
J	Liu, Ting; Guo, Rui; Ran, Wei; Whalen, Joann K.; Li, Huixin								Body size is a sensitive trait-based indicator of soil nematode community response to fertilization in rice and wheat agroecosystems								SOIL BIOLOGY & BIOCHEMISTRY				88				275	281		10.1016/j.soilbio.2015.05.027			SEP 2015	2015	Nematode body size is a trait that could be responsive to environmental changes, such as agricultural management practices, and adopted as a standard trait-based indicator in soil community analysis. Our study investigated how body size in the nematode community responded to fertilization in a double-cropping system with paddy rice and upland wheat. Four fertilizer treatments were examined: an unfertilized control (CK), chemical fertilizer (CF), manure plus chemical fertilizer (MCF) and manure plus straw plus chemical fertilizer (MSCF). The community-weighted mean (CWM) of body size was the trait-based indicator used for nematode community analysis. A trend of increasing body size in fertilized plots was observed for most genera, with a relatively small increase in the size of small-bodied bacterivores and fungivores and a relatively large increase in the size of large-bodied omnivores. Fertilized plots had significantly greater CWM of body size than the Cl( treatment, although total nematode abundance increased significantly in the MSCF treatment only. Discriminant and multiple regression analyses showed that CWM of body size was positively correlated with the soil organic C, total N, available P and available K concentrations, which responded to fertilizer inputs. In contrast, soil fertility was weakly related to total body size in the wheat phase and the following abundance-based indicators: Margalef's richness index, Shannon's diversity index, summed maturity index (Sigma MI) and enrichment index (EI) in both phases. Since fertilization resulted in larger body size but no other change in the nematode community (i.e. diversity and abundance were generally unaffected by fertilization), this implies that nematodes have a plastic growth habit that does not necessarily result in greater reproduction or fitness of offspring. We suggest that CWM of body size is a reliable trait-based indicator of the soil nematode community response to fertilization, but this requires further testing across a wider range of fertilized agroecosystems. (C) 2015 Elsevier Ltd. All rights reserved.		[Liu, Ting; Guo, Rui; Ran, Wei; Li, Huixin] Nanjing Agr Univ, Coll Resources & Environm Sci, Nanjing 210095, Jiangsu, Peoples R China; [Liu, Ting; Whalen, Joann K.] McGill Univ, Dept Nat Resource Sci, Montreal, PQ H9X 3V9, Canada; [Whalen, Joann K.] McGill Univ, Dept Nat Resource Sci, Montreal, PQ H9X 3V9, Canada								44							Soil Science	WOS:000359880600031		
J	Cantarelli, Edison Bisognin; Fleck, Marciane Danniela; Granzotto, Fabiane; Corassa, Janana De Nadai; d'Avila, Marcia								DIVERSITY OF ANTS (HYMENOPTERA: FORMICIDAE) OF LITTER IN DIFFERENT SYSTEMS OF SOIL USE								CIENCIA FLORESTAL				25	3			607	616		10.5902/1980509819612			JUL-SEP 2015	2015	Litter ant species found in four sites located in northwestern Rio Grande do Sul state were listed in this study to verify the impact of human activities conducted in rural areas. The method used for the collection of litter ants was the Winkler extractor. There were collected 6,300 specimens belonging to eight subfamilies, 18 tribes, 31 genera and 108 species. Native forest presented the highest richness observed with 90 species collected, followed by 65 eucalyptus species, and agriculture and pasture with 20 exotic species each. Margalef's diversity index was 11.21 for area with native forest, 8.37 for eucalypt, 3.48 for agriculture, and 2.71 in exotic pasture area. The Shannon's diversity indices obtained were 2.89, 3.15, 2.43 and 1.98 and equitability indices of 0.64, 0.75, 0.84 and 0.66 for areas with native forest, eucalyptus, agriculture and exotic pasture, respectively. The highest diversity index for the eucalypt area may be due to the age of the forest (28 years) and the fact that it has not been managed as well as due to the presence of understory of native species, forming a continuous canopy and thick litter layer. On the other hand, since the native forest has suffered human interventions, it has a lower Shannon's diversity index compared to the eucalypt area.		[Cantarelli, Edison Bisognin; d'Avila, Marcia] Univ Fed Santa Maria, Ctr Educ Super Norte Rio Grande Sul, Dept Engn Florestal, BR-98400000 Frederico Westphalen, RS, Brazil; [Fleck, Marciane Danniela] Univ Fed Santa Maria, Ctr Ciencias Rurais, Programa Posgrad Engn Florestal, BR-97105000 Santa Maria, RS, Brazil; [Granzotto, Fabiane] Univ Fed Santa Maria, Ctr Tecnol, Programa Posgrad Engn Proc, BR-97105000 Santa Maria, RS, Brazil; [Corassa, Janana De Nadai] Univ Fed Mato Grosso, Inst Ciencias Agr & Ambientais, BR-78557267 Sinop, MT, Brazil; [Cantarelli, Edison Bisognin] Univ Fed Santa Maria, Ctr Educ Super Norte Rio Grande Sul, Dept Engn Florestal, BR386,Km 40,Linha 7 Setembro, BR-98400000 Frederico Westphalen, RS, Brazil								8							Plant Sciences; Forestry	WOS:000365022000007		
J	Vincy, M. V.; Brilliant, R.; Paul, Joby; Pradeepkumar, A. P.								Comparison of riparian species diversity between the main river channel and subwatersheds of Meenachil river basin, Kerala, Southern India								BRAZILIAN JOURNAL OF BOTANY				38	1			81	98		10.1007/s40415-014-0068-z			MAR 2015	2015	The present work aimed to evaluate the riparian species diversity of five subwatersheds of the Meenachil river basin (1208.1 km(2)) and to compare that with the main river channel. A total of 441 species were recorded belonging to 106 families. The Leguminosae was represented by the highest number of species (39 spp.) followed by Poaceae (25 spp.). The quantitative features such as density and importance value index of species varied greatly. In the present study, the diversity index of shrubs and herbs was found to be higher than the tree species. The concentration of dominance was recorded highest in the tree species. Shannon-Wiener index (H') ranged from 1.0 to 2.95. The Margalef's species richness index varied from 2.43 to 6.69, equitability or evenness index varied from 0.62 to 1.42, the species heterogeneity index varied from 0.4 to 0.83, and Mc Intosh diversity index varied from 56.57 to 329.27. A greater number of tree species fell in 41-60 cm girth at breast height, but less number of tree individuals is represented in above 100-cm diameter class.		[Vincy, M. V.; Paul, Joby] Mahatma Gandhi Univ, Sch Environm Sci, Kottayam 686560, Kerala, India; [Brilliant, R.] St Johns Coll, PG Dept Environm Sci, Anchal, India; [Pradeepkumar, A. P.] Univ Kerala, Dept Geol, Kariyavattom, India; [Vincy, M. V.] Mahatma Gandhi Univ, Sch Environm Sci, Kottayam 686560, Kerala, India								0							Plant Sciences	WOS:000355139900009		
J	Chaturvedi, R. K.; Raghubanshi, A. S.								Assessment of carbon density and accumulation in mono- and multi-specific stands in Teak and Sal forests of a tropical dry region in India								FOREST ECOLOGY AND MANAGEMENT				339				11	21		10.1016/j.foreco.2014.12.002			MAR 1 2015	2015	We investigated vegetation characteristics, carbon density (CD) and carbon accumulation (CA) of trees in mono- and multi-specific, Tectona grandis (Teak) and Shorea robusta (Sal) forest stands in a tropical dry region of India to address the following questions: (i) How are the mono- and multi-specific stands structured in terms of relative basal area of tree species? (ii) What are the levels of CD and CA in the stem component of tree species in the mono- and multi-specific stands? (iii) Which vegetation characteristics strongly account for the variations in CD and CA in the tree species in the mono- and multi-specific stands? We established 15 stands (six mono- and nine multi-specific stands), each having 4 ha area in the forest region. Total number of species across the stands was 46 belonging to 25 families. Average tree density ha(-1) and stem basal area (BA, m(2) ha(-1)), across the stands were 522 and 11.1, respectively. Margalef s index of species richness (SR), Whittaker's index of species evenness (Ew) and Shannon-Wiener index (H') were greater at multi-specific stands compared to mono-specific stands. Average wood specific gravity (WSG) across species for the mono-specific (Teak) was greatest compared to the other categories. Across the mono- and multi-specific stands, WSG among species ranged between 0.47 and 0.79 g cm(-3), with 26.2% having WSG >= 0.70 g cm(-3). Across the plots in mono- and multi-specific stands, stem density showed positive correlation with BA and aboveground stem biomass (AGB). The associations of SR with Ew and H', and Ew with H' were significantly positive. The AGB was positively associated with SR, Ew and BA. Repeated measures ANOVA indicated significant effects of year, stand and species for DBH, height and AGB. Average aboveground CD and CA across the stands were 136 t-C ha(-1) and 53 t-C ha(-1) yr(-1), respectively. Results of step-wise multiple regression indicated that across the stands, CD was influenced by BA and H', and CA was affected by SR and BA. Principal component analysis exhibited strong association of CA and CD with multi-specific stands compared to mono-specific stands. Teak and Sal trees showed maximum CA per unit BA at multi-specific stand compared to mono-specific stand. These findings can be used by the forest managers to increase the carbon density and accumulation in Teak and Sal forests of India. (C) 2014 Elsevier B.V. All rights reserved.		[Chaturvedi, R. K.; Raghubanshi, A. S.] Banaras Hindu Univ, Inst Environm & Sustainable Dev, Varanasi 221005, Uttar Pradesh, India; [Chaturvedi, R. K.] Banaras Hindu Univ, Inst Environm & Sustainable Dev, Varanasi 221005, Uttar Pradesh, India								37							Forestry	WOS:000350517300002		
J	Faiz, A. H.; F-I-Abbas; Ali, Z.; Zahra, L.								COMMUNITY STRUCTURE AND DIVERSITY OF BUTTERFLIES IN TOLIPIR NATIONAL PARK, AZAD JAMMU AND KASHMIR (AJK) PAKISTAN								JOURNAL OF ANIMAL AND PLANT SCIENCES				25	3			355	358					2015	2015	Present study on Lepidopteran diversity was conducted over some 52 km(2) of Tolipir National Park during summer, 2014 using line transects sampling method. A total of 20 butterfly species belonging to two Nymphalidae and Pieridae families were recorded. The Various diversity indices, i. e. Simpson Index (0.09), Shannon Winner Index (3.05), Berger-Parker Dominance Index (0.06), Margalef's Index (3.27), Menhinick Index (0.89), Buzas and Gibson's Index (0.96) were also calculated. The Lepidoptera diversity decreased along elevation gradient (1,400 - 2,600 m asl). This study will help in understanding the total energy flow in the ecosystem and in ensuring the soil fertility of Tolipir National Park.		[Faiz, A. H.; F-I-Abbas] Bio Resource Res Ctr, Islamabad, Pakistan; [Ali, Z.] Univ Punjab, Environm Hlth & Wildlife, Dept Zool, Lahore, Pakistan; [Zahra, L.] Women Univ Azad Jammu & Kashmir Bagh, Azad, Jammu & Kashmir, India; [Faiz, A. H.] Bio Resource Res Ctr, 34 Bazar Rd,G-6-4, Islamabad, Pakistan								2							Agriculture, Multidisciplinary; Biology; Veterinary Sciences	WOS:000367732200010		
J	Wangchuk, Kesang; Darabant, Andras; Rai, Prem Bahadur; Wurzinger, Maria; Zollitsch, Werner; Gratzer, Georg								Species richness, diversity and density of understory vegetation along disturbance gradients in the Himalayan conifer forest								JOURNAL OF MOUNTAIN SCIENCE				11	5			1182	1191		10.1007/s11629-013-2942-8			SEP 2014	2014	We investigated whether species richness, diversity and density of understory herbaceous plants differed along logging (gap) and grazing (primarily by cattle) disturbance gradients, and sought to identify drivers of richness, diversity and density of understory vegetation of logged sites. A factorial experiment was conducted in the mixed conifer forest of Gidakom in Western Bhutan. Levels of the logging treatment included small (0.15-0.24 ha), medium (0.25-0.35 ha) and large (0.36-1.31 ha) gaps. The grazing treatment included grazed (primarily by cattle) and ungrazed (where herbivores were excluded by a fence) plots nested within each gap. Data were collected from 12 gaps (4 replicates at each level of logging) using the point intercept method. Shannon Weaver Diversity and Margalef's indices were used to estimate species diversity and describe species richness, respectively. Soil samples were analyzed for pH and nutrients. The interaction effect of logging and grazing was significant (pa parts per thousand currency sign0.001) only on species diversity. Relative to ungrazed areas, species diversity was significantly higher (0.01a parts per thousand currency signpa parts per thousand currency sign0.05) in medium grazed gaps. Under grazed conditions, soil P was negatively correlated with gap size and species diversity. While species diversity was positively correlated (0.01a parts per thousand currency signpa parts per thousand currency sign0.05) with soil N in grazed plots species richness was positively correlated (0.001a parts per thousand currency signpa parts per thousand currency sign0.01) with soil N in ungrazed plots. Relative density of Yushania microphylla and Carex nubigena were higher under ungrazed conditions. Our study suggests that the combined effect of cattle grazing and logging results in higher species diversity of understory vegetation in medium and grazed gaps in mixed conifer forests of Bhutan,whereas increase or decrease in relative density of major species is determined primarily by the independent effects of grazing and logging. From management perspective, forest managers must refrain from creating large gaps to avoid loss of nutrients (mainly P and N), which may eventually affect tree regeneration. Managers intending to maintain understory vegetation diversity must consider the combined effects of grazing and logging, ensuring low to moderate grazing pressure.		[Wangchuk, Kesang; Wurzinger, Maria; Zollitsch, Werner] Univ Nat Resources & Life Sci, Dept Sustainable Agr Syst, Div Livestock Sci, A-1180 Vienna, Austria; [Wangchuk, Kesang; Darabant, Andras; Rai, Prem Bahadur] Renewable Nat Resources Res & Dev Ctr, Bumthang 32001, Bhutan; [Darabant, Andras; Gratzer, Georg] Univ Nat Resources & Life Sci, Dept Forest & Soil Sci, Inst Forestry Ecol, A-1190 Vienna, Austria; [Wangchuk, Kesang] Univ Nat Resources & Life Sci, Dept Sustainable Agr Syst, Div Livestock Sci, Gregor Mendel Str 33A, A-1180 Vienna, Austria								5							Environmental Sciences	WOS:000342223500008		
J	Ge, Bao-Ming; Zhang, Dai-Zhen; Cui, Jun; Zhang, Hua-Bin; Zhou, Chun-Lin; Tang, Bo-Ping								Biodiversity Variations of Soil Macrofauna Communities in Forests in a Reclaimed Coast with Different Diked History								PAKISTAN JOURNAL OF ZOOLOGY				46	4			1053	1059					AUG 2014	2014	A long history of reclamation has affected the coast of east China. This factor has been recognized as the most important cause of coastal wetland loss in the country. In August 2012, We selected six forest patches, each with ages after diking ranging between 30 and 200 years, occupied by planted poplar and metasequoia in the reclaimed coast at Yancheng city. We assessed the biodiversity and the taxonomic composition variation of soil macrofauna communities among these habitats. Hymenoptera, Isopoda, Haplotaxida, and Lepidoptera groups constituted 57.13% of the total macrofauna from the six habitats. The higher biodiversity values, expressed as Margalef's richness index (R) and Shannon-Weaver diversity (H), were observed in the forests with a longer diked history, whereas lower values occurred in the forests in recently-reclaimed coasts. Ordination analysis (non-metric multi-dimensional scaling) demonstrated that soil macrofauna community parameters ate determined by the diked age of the plots. One-way ANOSIM analysis showed significant differences between soil macrofauna community characteristics of the sample forest patches (P<0.050), with the exception of poplar forest compared to metasequoia forest diked approximately 30 years ago (P=0.558). The findings indicated that the biodiversity of soil macrofauna was significantly affected by the diked history, and the soil macrofauna distribution pattern was strongly related with soil development after reclamation.		[Ge, Bao-Ming; Zhang, Dai-Zhen; Cui, Jun; Zhang, Hua-Bin; Zhou, Chun-Lin; Tang, Bo-Ping] Yancheng Teachers Univ, Jiangsu Key Lab Bioresources Saline Soils, Jiangsu Synthet Innovat Ctr Coastal Bioagr, Yancheng 224051, Jiangsu, Peoples R China; [Ge, Bao-Ming] Yancheng Teachers Univ, Jiangsu Key Lab Bioresources Saline Soils, Jiangsu Synthet Innovat Ctr Coastal Bioagr, Kaifang Ave 50, Yancheng 224051, Jiangsu, Peoples R China								4							Zoology	WOS:000341675800022		
J	Viana, A. P.; Fredou, Lucena F.								Ichthyofauna as bioindicator of environmental quality in an industrial district in the amazon estuary, Brazil								BRAZILIAN JOURNAL OF BIOLOGY				74	2			315	324		10.1590/1519-6984.16012			MAY 2014	2014	The objective of the present study was to describe the ecological status of ichthyofauna in an industrial district (Par river, Amazon estuary), through the use of different environmental descriptors. To evaluate the impacts of the industrial area and cargo terminal, three areas were considered: Zone 1 (maximum impact), Zone 2 (median impact) and Zone 3 (low impact). A total of 77 species were captured. Differences in the composition of the ichthyofauna were recorded between Zones and environments (main channel and tidal channel). The ecological indices revealed clear evidence of the impact of the industrial hub and cargo terminal on the fish communities. In Zone 1, there was a reduction in the number of feeding groups (in the main channel) and larger fish and the Shannon diversity index and Margalef's richness were also significantly lower. The multivariate analysis separated the different Zones clearly into three groups, indicating marked differences in the levels of contamination in the different parts of the study area.		[Viana, A. P.; Fredou, Lucena F.] Fed Univ Para, BR-66075110 Belem, PA, Brazil; [Viana, A. P.] Fed Univ Para, Av Bernado Sayao 1, BR-66075110 Belem, PA, Brazil								10							Biology	WOS:000340836300007		
J	Wang Dong; Wu Gao-Lin; Chang Xiao-Feng; Shi Zhi-Hua; Sun Lei; Wei Xue-Hong								Higher species diversity occurs in more fertile habitats without fertilizer disturbance in an alpine natural grassland community								JOURNAL OF MOUNTAIN SCIENCE				11	3			755	761		10.1007/s11629-013-2703-8			MAY 2014	2014	Are there some relationships among species diversity and soil chemical properties of high altitude natural grasslands? Plant community composition and chemical properties of soil samples were compared to investigate the relationship between soil and species diversity, and the richness in Tibetan alpine grasslands. Results showed that species diversity was significantly positively related to soil organic matter (SOM), total nitrogen (TN), available nitrogen (AN), total phosphorus (TP), available phosphorus (AP), and available potassium (AK) in the high alpine grasslands. Margalef's species richness index was also significantly positively related to SOM, TN, AN, and TP. Most soil chemical properties showed significantly positive correlation with species diversity and Margalef's richness index. Our results suggested that higher plant species richness index and diversity occurred in more fertile soil habitats in high altitude natural grassland community. In practice, fertilization management for the restoration of degraded grassland should be conducted with reference to the nutrient levels of natural grassland without the additional artificial fertilizer and with higher species-diversity and richness index.		[Wang Dong; Wu Gao-Lin; Chang Xiao-Feng; Shi Zhi-Hua] Chinese Acad Sci, State Key Lab Soil Eros & Dryland Farming Loess P, Inst Soil & Water Conservat, Yangling 712100, Peoples R China; [Wang Dong; Wu Gao-Lin; Chang Xiao-Feng; Shi Zhi-Hua] Minist Water Resources, Yangling 712100, Peoples R China; [Wu Gao-Lin; Chang Xiao-Feng] Northwest A&F Univ, Inst Soil & Water Conservat, Yangling 712100, Peoples R China; [Sun Lei; Wei Xue-Hong] Tibet Agr & Anim Husb Coll, Inst Plant Sci Tech, Linzhi 860000, Peoples R China; [Wang Dong] Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Wu Gao-Lin] Chinese Acad Sci, State Key Lab Soil Eros & Dryland Farming Loess P, Inst Soil & Water Conservat, Yangling 712100, Peoples R China								4							Environmental Sciences	WOS:000336319100016		
J	Liu, Xingguo; Wu, Zongfan; Xu, Hao; Zhu, Hao; Wang, Xiaodong; Liu, Zhongsong								Assessment of pollution status of Dalianhu water sources in Shanghai, China and its pollution biological characteristics								ENVIRONMENTAL EARTH SCIENCES				71	10			4543	4552		10.1007/s12665-013-2846-5			MAY 2014	2014	The present study was undertaken aiming to assess the water quality state of different parts (i.e. external river, aquaculture ponds, lake area, water forests, internal river and swampland) of Dalianhu water sources in Shanghai (China), by investigating the community structure characteristics of zooplankton and benthos along with some water quality parameters (TN, TP, COD, etc.). Some diversity indices were calculated, including Shannon-Wiener index (H) for both zooplankton and benthos, Margalef's diversity index (D) for zooplankton and Goodnight modified index (G) and Biological pollution index (BPI) for benthos. The obtained results shows that in Dalianhu water sources, the Shannon-Wiener index of zooplankton (H (z)) is 0.3-1.83, the Margalef's diversity index of zooplankton (D) is 1.0-10.4. The Shannon-Wiener index of benthos (H (b)) is 0.81-1.26, the Goodnight modified index of benthos (G) is 0.30-0.88, the Biological pollution index (BPI) is 1.1. These findings determine the water quality in Dalianhu water sources which belong to the moderate pollution. By comprehensive analysis together with zooplankton, benthos indices and water physicochemical parameters, the pollution level of Dalianhu water sources is in turn water forest, inner river, aquaculture ponds, external river and lake area, showing that the pollution of the Dalianhu water sources is mainly internal. It was suggested that the further work departments should be carried out to strengthen the necessary consolidate management and ecological repair.		[Liu, Xingguo; Wu, Zongfan; Xu, Hao; Zhu, Hao; Wang, Xiaodong; Liu, Zhongsong] Minist Agr, Key Lab Fishery Equipment & Engn, Shanghai 200092, Peoples R China; [Liu, Xingguo; Wu, Zongfan; Xu, Hao; Zhu, Hao; Wang, Xiaodong; Liu, Zhongsong] Chinese Acad Fisheries Sci, Fishery Machinery & Instrument Res Inst, Shanghai 200092, Peoples R China; [Liu, Zhongsong] Minist Agr, Key Lab Fishery Equipment & Engn, 63 Chifeng Rd, Shanghai 200092, Peoples R China								10							Environmental Sciences; Geosciences, Multidisciplinary; Water Resources	WOS:000334913500021		
